"","tfidf simlarity","edit distance","edit distance similarity"
"( 33 , 86 )",0.125988157669742,63,0.168831168831169
"( 33 , 87 )",0.235702260395516,64,0.168831168831169
"( 33 , 88 )",0,65,0.155844155844156
"( 33 , 89 )",0,66,0.12987012987013
"( 33 , 90 )",0.166666666666667,60,0.220779220779221
"( 33 , 91 )",0,64,0.168831168831169
"( 33 , 92 )",0.235702260395516,64,0.296703296703297
"( 33 , 93 )",0.149071198499986,61,0.207792207792208
"( 33 , 94 )",0.251976315339485,49,0.363636363636364
"( 33 , 95 )",0,63,0.181818181818182
"( 33 , 96 )",0,73,0.151162790697674
"( 33 , 97 )",0,79,0.217821782178218
"( 33 , 98 )",0,67,0.12987012987013
"( 33 , 99 )",0,72,0.162790697674419
"( 33 , 100 )",0,71,0.154761904761905
"( 33 , 101 )",0,70,0.166666666666667
"( 33 , 102 )",0,62,0.194805194805195
"( 33 , 103 )",0,71,0.0779220779220779
"( 33 , 104 )",0,89,0.212389380530973
"( 33 , 105 )",0,64,0.168831168831169
"( 33 , 106 )",0,68,0.116883116883117
"( 33 , 107 )",0,67,0.12987012987013
"( 33 , 108 )",0,66,0.185185185185185
"( 33 , 109 )",0,78,0.212121212121212
"( 33 , 110 )",0,79,0.21
"( 33 , 111 )",0,72,0.217391304347826
"( 33 , 112 )",0.136082763487954,57,0.25974025974026
"( 33 , 113 )",0,74,0.252525252525252
"( 33 , 114 )",0.100503781525921,89,0.232758620689655
"( 33 , 115 )",0,73,0.197802197802198
"( 33 , 116 )",0,75,0.202127659574468
"( 33 , 117 )",0,66,0.142857142857143
"( 33 , 118 )",0.105409255338946,75,0.193548387096774
"( 33 , 119 )",0,74,0.13953488372093
"( 33 , 120 )",0,78,0.227722772277228
"( 33 , 121 )",0,77,0.172043010752688
"( 33 , 122 )",0,87,0.201834862385321
"( 33 , 123 )",0,77,0.189473684210526
"( 33 , 124 )",0,79,0.177083333333333
"( 33 , 125 )",0,104,0.181102362204724
"( 33 , 126 )",0,78,0.178947368421053
"( 33 , 127 )",0,82,0.233644859813084
"( 33 , 128 )",0,87,0.209090909090909
"( 33 , 129 )",0,75,0.193548387096774
"( 33 , 130 )",0,75,0.157303370786517
"( 33 , 131 )",0,66,0.164556962025316
"( 33 , 132 )",0,84,0.184466019417476
"( 33 , 133 )",0.111111111111111,67,0.211764705882353
"( 33 , 134 )",0,69,0.0909090909090909
"( 33 , 135 )",0.0890870806374748,77,0.287037037037037
"( 33 , 136 )",0,69,0.233333333333333
"( 33 , 137 )",0,61,0.207792207792208
"( 33 , 138 )",0,53,0.311688311688312
"( 33 , 139 )",0,61,0.207792207792208
"( 33 , 140 )",0,67,0.12987012987013
"( 33 , 141 )",0,60,0.194805194805195
"( 33 , 142 )",0,58,0.246753246753247
"( 33 , 143 )",0,62,0.194805194805195
"( 33 , 144 )",0,62,0.194805194805195
"( 33 , 145 )",0,62,0.194805194805195
"( 33 , 146 )",0,63,0.181818181818182
"( 33 , 147 )",0.111111111111111,63,0.168831168831169
"( 33 , 148 )",0,61,0.207792207792208
"( 33 , 149 )",0,62,0.194805194805195
"( 33 , 150 )",0,63,0.181818181818182
"( 33 , 151 )",0.149071198499986,51,0.337662337662338
"( 33 , 152 )",0,59,0.233766233766234
"( 33 , 153 )",0,62,0.194805194805195
"( 33 , 154 )",0,61,0.207792207792208
"( 33 , 155 )",0,62,0.194805194805195
"( 33 , 156 )",0,61,0.207792207792208
"( 33 , 157 )",0,64,0.168831168831169
"( 33 , 158 )",0,64,0.168831168831169
"( 33 , 159 )",0,64,0.168831168831169
"( 33 , 160 )",0,63,0.181818181818182
"( 33 , 161 )",0.125988157669742,52,0.324675324675325
"( 33 , 162 )",0,62,0.181818181818182
"( 33 , 163 )",0,75,0.175824175824176
"( 33 , 164 )",0,64,0.168831168831169
"( 33 , 165 )",0,63,0.181818181818182
"( 33 , 166 )",0,61,0.207792207792208
"( 33 , 167 )",0.111111111111111,63,0.181818181818182
"( 33 , 168 )",0,63,0.181818181818182
"( 33 , 169 )",0,58,0.246753246753247
"( 33 , 170 )",0,70,0.193181818181818
"( 33 , 171 )",0.136082763487954,63,0.181818181818182
"( 33 , 172 )",0.117851130197758,64,0.168831168831169
"( 33 , 173 )",0,71,0.0779220779220779
"( 33 , 174 )",0,60,0.220779220779221
"( 33 , 175 )",0,64,0.168831168831169
"( 33 , 176 )",0.0962250448649376,77,0.189473684210526
"( 33 , 177 )",0,104,0.2
"( 33 , 178 )",0,68,0.116883116883117
"( 33 , 179 )",0.166666666666667,60,0.220779220779221
"( 33 , 180 )",0,71,0.0779220779220779
"( 33 , 181 )",0,63,0.181818181818182
"( 33 , 182 )",0,62,0.194805194805195
"( 33 , 183 )",0,65,0.155844155844156
"( 33 , 184 )",0,96,0.225806451612903
"( 33 , 185 )",0,61,0.207792207792208
"( 33 , 186 )",0,64,0.168831168831169
"( 33 , 187 )",0,59,0.233766233766234
"( 33 , 188 )",0,60,0.220779220779221
"( 33 , 189 )",0,64,0.168831168831169
"( 33 , 190 )",0,64,0.168831168831169
"( 33 , 191 )",0,62,0.194805194805195
"( 33 , 192 )",0,63,0.181818181818182
"( 33 , 193 )",0,61,0.207792207792208
"( 33 , 194 )",0,63,0.181818181818182
"( 33 , 195 )",0,79,0.193877551020408
"( 33 , 196 )",0,61,0.207792207792208
"( 33 , 197 )",0,62,0.194805194805195
"( 33 , 198 )",0,63,0.181818181818182
"( 33 , 199 )",0,62,0.194805194805195
"( 33 , 200 )",0,62,0.194805194805195
"( 33 , 201 )",0,62,0.194805194805195
"( 33 , 202 )",0,63,0.181818181818182
"( 33 , 203 )",0,63,0.181818181818182
"( 33 , 204 )",0,63,0.181818181818182
"( 33 , 205 )",0,67,0.12987012987013
"( 33 , 206 )",0,78,0.235294117647059
"( 33 , 207 )",0,67,0.12987012987013
"( 33 , 208 )",0,69,0.103896103896104
"( 33 , 209 )",0,64,0.168831168831169
"( 33 , 210 )",0,62,0.194805194805195
"( 33 , 211 )",0,59,0.233766233766234
"( 33 , 212 )",0.117851130197758,65,0.155844155844156
"( 33 , 213 )",0,86,0.211009174311927
"( 33 , 214 )",0,74,0.038961038961039
"( 33 , 215 )",0,61,0.194805194805195
"( 33 , 216 )",0,66,0.142857142857143
"( 33 , 217 )",0,64,0.168831168831169
"( 33 , 218 )",0,62,0.194805194805195
"( 33 , 219 )",0,62,0.194805194805195
"( 33 , 220 )",0,66,0.142857142857143
"( 33 , 221 )",0,66,0.142857142857143
"( 33 , 222 )",0.136082763487954,59,0.233766233766234
"( 33 , 223 )",0,64,0.168831168831169
"( 33 , 224 )",0,66,0.142857142857143
"( 33 , 225 )",0.105409255338946,65,0.166666666666667
"( 33 , 226 )",0,64,0.168831168831169
"( 33 , 227 )",0,63,0.181818181818182
"( 33 , 228 )",0,62,0.181818181818182
"( 33 , 229 )",0,61,0.207792207792208
"( 33 , 230 )",0,64,0.168831168831169
"( 33 , 231 )",0,61,0.207792207792208
"( 33 , 232 )",0,72,0.208791208791209
"( 33 , 233 )",0,88,0.18348623853211
"( 33 , 234 )",0,67,0.12987012987013
"( 33 , 235 )",0,61,0.207792207792208
"( 33 , 236 )",0,62,0.194805194805195
"( 33 , 237 )",0.117851130197758,60,0.220779220779221
"( 33 , 238 )",0,59,0.233766233766234
"( 33 , 239 )",0,60,0.220779220779221
"( 33 , 240 )",0,65,0.155844155844156
"( 33 , 241 )",0,58,0.246753246753247
"( 33 , 242 )",0,67,0.12987012987013
"( 33 , 243 )",0,65,0.155844155844156
"( 34 , 0 )",0,54,0.169230769230769
"( 34 , 1 )",0,61,0.152777777777778
"( 34 , 2 )",0,77,0.144444444444444
"( 34 , 3 )",0,59,0.169014084507042
"( 34 , 4 )",0,53,0.184615384615385
"( 34 , 5 )",0,42,0.176470588235294
"( 34 , 6 )",0,58,0.171428571428571
"( 34 , 7 )",0,28,0.176470588235294
"( 34 , 8 )",0,131,0.102739726027397
"( 34 , 9 )",0,117,0.113636363636364
"( 34 , 10 )",0,63,0.181818181818182
"( 34 , 11 )",0.408248290463863,31,0.36734693877551
"( 34 , 12 )",0,79,0.131868131868132
"( 34 , 13 )",0,58,0.171428571428571
"( 34 , 14 )",0,69,0.126582278481013
"( 34 , 15 )",0.188982236504614,51,0.19047619047619
"( 34 , 16 )",0,75,0.137931034482759
"( 34 , 17 )",0,33,0.175
"( 34 , 18 )",0,76,0.164835164835165
"( 34 , 19 )",0,44,0.185185185185185
"( 34 , 20 )",0,69,0.126582278481013
"( 34 , 21 )",0,57,0.197183098591549
"( 34 , 22 )",0,54,0.181818181818182
"( 34 , 23 )",0,73,0.179775280898876
"( 34 , 24 )",0,72,0.152941176470588
"( 34 , 25 )",0,53,0.208955223880597
"( 34 , 26 )",0,74,0.168539325842697
"( 34 , 27 )",0,37,0.155555555555556
"( 34 , 28 )",0,85,0.141414141414141
"( 34 , 29 )",0,47,0.160714285714286
"( 34 , 30 )",0,56,0.151515151515151
"( 34 , 31 )",0,74,0.13953488372093
"( 34 , 32 )",0,46,0.192982456140351
"( 34 , 33 )",0,66,0.142857142857143
"( 34 , 34 )",1,0,1
"( 34 , 35 )",0,27,0.228571428571429
"( 34 , 36 )",0,30,0.117647058823529
"( 34 , 37 )",0,30,0.230769230769231
"( 34 , 38 )",0.208514414057075,132,0.131578947368421
"( 34 , 39 )",0,30,0.117647058823529
"( 34 , 40 )",0,44,0.185185185185185
"( 34 , 41 )",0,65,0.121621621621622
"( 34 , 42 )",0,65,0.155844155844156
"( 34 , 43 )",0,64,0.157894736842105
"( 34 , 44 )",0,44,0.185185185185185
"( 34 , 45 )",0,81,0.138297872340426
"( 34 , 46 )",0,75,0.127906976744186
"( 34 , 47 )",0,60,0.154929577464789
"( 34 , 48 )",0,24,0.2
"( 34 , 49 )",0,39,0.204081632653061
"( 34 , 50 )",0,56,0.2
"( 34 , 51 )",0,47,0.175438596491228
"( 34 , 52 )",0,60,0.154929577464789
"( 34 , 53 )",0,83,0.144329896907217
"( 34 , 54 )",0,63,0.136986301369863
"( 34 , 55 )",0,85,0.141414141414141
"( 34 , 56 )",0,56,0.164179104477612
"( 34 , 57 )",0,54,0.129032258064516
"( 34 , 58 )",0,56,0.164179104477612
"( 34 , 59 )",0,64,0.146666666666667
"( 34 , 60 )",0,32,0.219512195121951
"( 34 , 61 )",0,79,0.141304347826087
"( 34 , 62 )",0,70,0.166666666666667
"( 34 , 63 )",0,65,0.144736842105263
"( 34 , 64 )",0,47,0.160714285714286
"( 34 , 65 )",0,55,0.166666666666667
"( 34 , 66 )",0,61,0.152777777777778
"( 34 , 67 )",0,65,0.144736842105263
"( 34 , 68 )",0,44,0.185185185185185
"( 34 , 69 )",0,54,0.169230769230769
"( 34 , 70 )",0,53,0.208955223880597
"( 34 , 71 )",0,64,0.123287671232877
"( 34 , 72 )",0,60,0.154929577464789
"( 34 , 73 )",0,76,0.164835164835165
"( 34 , 74 )",0,44,0.185185185185185
"( 34 , 75 )",0,77,0.16304347826087
"( 34 , 76 )",0,66,0.164556962025316
"( 34 , 77 )",0,71,0.183908045977011
"( 34 , 78 )",0,39,0.204081632653061
"( 34 , 79 )",0,56,0.151515151515151
"( 34 , 80 )",0,32,0.219512195121951
"( 34 , 81 )",0,34,0.209302325581395
"( 34 , 82 )",0,32,0.219512195121951
"( 34 , 83 )",0,59,0.180555555555556
"( 34 , 84 )",0,60,0.178082191780822
"( 34 , 85 )",0,97,0.126126126126126
"( 34 , 86 )",0,54,0.169230769230769
"( 34 , 87 )",0,63,0.125
"( 34 , 88 )",0,63,0.16
"( 34 , 89 )",0,57,0.197183098591549
"( 34 , 90 )",0,32,0.238095238095238
"( 34 , 91 )",0,54,0.181818181818182
"( 34 , 92 )",0,76,0.164835164835165
"( 34 , 93 )",0,37,0.155555555555556
"( 34 , 94 )",0,56,0.2
"( 34 , 95 )",0,48,0.172413793103448
"( 34 , 96 )",0.753778361444409,60,0.302325581395349
"( 34 , 97 )",0,85,0.158415841584158
"( 34 , 98 )",0,62,0.162162162162162
"( 34 , 99 )",0,72,0.162790697674419
"( 34 , 100 )",0,71,0.154761904761905
"( 34 , 101 )",0,71,0.154761904761905
"( 34 , 102 )",0,44,0.153846153846154
"( 34 , 103 )",0,62,0.150684931506849
"( 34 , 104 )",0,97,0.141592920353982
"( 34 , 105 )",0,53,0.158730158730159
"( 34 , 106 )",0,62,0.162162162162162
"( 34 , 107 )",0,65,0.155844155844156
"( 34 , 108 )",0,67,0.172839506172839
"( 34 , 109 )",0,83,0.161616161616162
"( 34 , 110 )",0,85,0.15
"( 34 , 111 )",0,78,0.152173913043478
"( 34 , 112 )",0,45,0.150943396226415
"( 34 , 113 )",0,83,0.161616161616162
"( 34 , 114 )",0,100,0.137931034482759
"( 34 , 115 )",0,76,0.164835164835165
"( 34 , 116 )",0,78,0.170212765957447
"( 34 , 117 )",0,65,0.133333333333333
"( 34 , 118 )",0,77,0.172043010752688
"( 34 , 119 )",0,73,0.151162790697674
"( 34 , 120 )",0,88,0.128712871287129
"( 34 , 121 )",0,80,0.139784946236559
"( 34 , 122 )",0,94,0.137614678899083
"( 34 , 123 )",0,80,0.157894736842105
"( 34 , 124 )",0,81,0.15625
"( 34 , 125 )",0,113,0.110236220472441
"( 34 , 126 )",0,80,0.157894736842105
"( 34 , 127 )",0,89,0.168224299065421
"( 34 , 128 )",0,95,0.136363636363636
"( 34 , 129 )",0,81,0.129032258064516
"( 34 , 130 )",0,77,0.134831460674157
"( 34 , 131 )",0,66,0.164556962025316
"( 34 , 132 )",0,88,0.145631067961165
"( 34 , 133 )",0,74,0.129411764705882
"( 34 , 134 )",0,63,0.16
"( 34 , 135 )",0,96,0.111111111111111
"( 34 , 136 )",0,77,0.144444444444444
"( 34 , 137 )",0,51,0.17741935483871
"( 34 , 138 )",0,51,0.19047619047619
"( 34 , 139 )",0,35,0.204545454545455
"( 34 , 140 )",0,22,0.153846153846154
"( 34 , 141 )",0,47,0.189655172413793
"( 34 , 142 )",0,45,0.224137931034483
"( 34 , 143 )",0,28,0.222222222222222
"( 34 , 144 )",0,32,0.219512195121951
"( 34 , 145 )",0,48,0.186440677966102
"( 34 , 146 )",0,31,0.24390243902439
"( 34 , 147 )",0,52,0.2
"( 34 , 148 )",0,32,0.219512195121951
"( 34 , 149 )",0,32,0.219512195121951
"( 34 , 150 )",0,31,0.24390243902439
"( 34 , 151 )",0,55,0.153846153846154
"( 34 , 152 )",0,45,0.224137931034483
"( 34 , 153 )",0,34,0.19047619047619
"( 34 , 154 )",0,33,0.214285714285714
"( 34 , 155 )",0,33,0.214285714285714
"( 34 , 156 )",0,42,0.176470588235294
"( 34 , 157 )",0,59,0.169014084507042
"( 34 , 158 )",0,59,0.169014084507042
"( 34 , 159 )",0,53,0.171875
"( 34 , 160 )",0,51,0.19047619047619
"( 34 , 161 )",0,48,0.225806451612903
"( 34 , 162 )",0,49,0.183333333333333
"( 34 , 163 )",0,76,0.164835164835165
"( 34 , 164 )",0,34,0.209302325581395
"( 34 , 165 )",0,59,0.157142857142857
"( 34 , 166 )",0,29,0.147058823529412
"( 34 , 167 )",0.166666666666667,52,0.267605633802817
"( 34 , 168 )",0,47,0.175438596491228
"( 34 , 169 )",0,50,0.180327868852459
"( 34 , 170 )",0,74,0.159090909090909
"( 34 , 171 )",0,52,0.161290322580645
"( 34 , 172 )",0,62,0.150684931506849
"( 34 , 173 )",0.166666666666667,61,0.207792207792208
"( 34 , 174 )",0,37,0.229166666666667
"( 34 , 175 )",0,63,0.16
"( 34 , 176 )",0,81,0.147368421052632
"( 34 , 177 )",0,113,0.130769230769231
"( 34 , 178 )",0,57,0.197183098591549
"( 34 , 179 )",0,24,0.142857142857143
"( 34 , 180 )",0,22,0.153846153846154
"( 34 , 181 )",0,37,0.119047619047619
"( 34 , 182 )",0,42,0.125
"( 34 , 183 )",0,56,0.164179104477612
"( 34 , 184 )",0,108,0.129032258064516
"( 34 , 185 )",0,44,0.169811320754717
"( 34 , 186 )",0,42,0.222222222222222
"( 34 , 187 )",0,27,0.27027027027027
"( 34 , 188 )",0,34,0.170731707317073
"( 34 , 189 )",0,59,0.180555555555556
"( 34 , 190 )",0,48,0.172413793103448
"( 34 , 191 )",0,33,0.232558139534884
"( 34 , 192 )",0,29,0.194444444444444
"( 34 , 193 )",0,49,0.183333333333333
"( 34 , 194 )",0,45,0.196428571428571
"( 34 , 195 )",0,84,0.142857142857143
"( 34 , 196 )",0,33,0.195121951219512
"( 34 , 197 )",0,26,0.1
"( 34 , 198 )",0,55,0.191176470588235
"( 34 , 199 )",0,48,0.186440677966102
"( 34 , 200 )",0,27,0.181818181818182
"( 34 , 201 )",0,43,0.188679245283019
"( 34 , 202 )",0,51,0.17741935483871
"( 34 , 203 )",0,62,0.162162162162162
"( 34 , 204 )",0,35,0.239130434782609
"( 34 , 205 )",0,62,0.184210526315789
"( 34 , 206 )",0,86,0.156862745098039
"( 34 , 207 )",0,22,0.241379310344828
"( 34 , 208 )",0,22,0.153846153846154
"( 34 , 209 )",0,34,0.19047619047619
"( 34 , 210 )",0,55,0.202898550724638
"( 34 , 211 )",0,36,0.181818181818182
"( 34 , 212 )",0,62,0.150684931506849
"( 34 , 213 )",0,94,0.137614678899083
"( 34 , 214 )",0,23,0.115384615384615
"( 34 , 215 )",0,31,0.24390243902439
"( 34 , 216 )",0,30,0.210526315789474
"( 34 , 217 )",0,28,0.222222222222222
"( 34 , 218 )",0,38,0.191489361702128
"( 34 , 219 )",0,38,0.191489361702128
"( 34 , 220 )",0,26,0.235294117647059
"( 34 , 221 )",0,23,0.115384615384615
"( 34 , 222 )",0,33,0.195121951219512
"( 34 , 223 )",0,47,0.175438596491228
"( 34 , 224 )",0,48,0.186440677966102
"( 34 , 225 )",0,64,0.17948717948718
"( 34 , 226 )",0,44,0.185185185185185
"( 34 , 227 )",0,56,0.164179104477612
"( 34 , 228 )",0,52,0.147540983606557
"( 34 , 229 )",0,49,0.19672131147541
"( 34 , 230 )",0,56,0.2
"( 34 , 231 )",0,57,0.173913043478261
"( 34 , 232 )",0,75,0.175824175824176
"( 34 , 233 )",0,94,0.137614678899083
"( 34 , 234 )",0,61,0.194805194805195
"( 34 , 235 )",0,42,0.176470588235294
"( 34 , 236 )",0,33,0.175
"( 34 , 237 )",0,61,0.197368421052632
"( 34 , 238 )",0,39,0.22
"( 34 , 239 )",0,30,0.210526315789474
"( 34 , 240 )",0,54,0.217391304347826
"( 34 , 241 )",0,51,0.19047619047619
"( 34 , 242 )",0,62,0.184210526315789
"( 34 , 243 )",0,60,0.166666666666667
"( 35 , 0 )",0,51,0.215384615384615
"( 35 , 1 )",0,58,0.194444444444444
"( 35 , 2 )",0,73,0.188888888888889
"( 35 , 3 )",0,58,0.183098591549296
"( 35 , 4 )",0,54,0.169230769230769
"( 35 , 5 )",0,43,0.156862745098039
"( 35 , 6 )",0.176776695296637,60,0.142857142857143
"( 35 , 7 )",0,30,0.142857142857143
"( 35 , 8 )",0.229415733870562,123,0.157534246575342
"( 35 , 9 )",0,113,0.143939393939394
"( 35 , 10 )",0,63,0.181818181818182
"( 35 , 11 )",0.204124145231932,32,0.346938775510204
"( 35 , 12 )",0,71,0.21978021978022
"( 35 , 13 )",0,59,0.157142857142857
"( 35 , 14 )",0,62,0.215189873417722
"( 35 , 15 )",0,52,0.174603174603175
"( 35 , 16 )",0.158113883008419,69,0.206896551724138
"( 35 , 17 )",0,31,0.225
"( 35 , 18 )",0,74,0.186813186813187
"( 35 , 19 )",0,43,0.203703703703704
"( 35 , 20 )",0.158113883008419,65,0.177215189873418
"( 35 , 21 )",0,56,0.211267605633803
"( 35 , 22 )",0,52,0.212121212121212
"( 35 , 23 )",0,72,0.191011235955056
"( 35 , 24 )",0,66,0.223529411764706
"( 35 , 25 )",0,54,0.194029850746269
"( 35 , 26 )",0,69,0.224719101123595
"( 35 , 27 )",0,33,0.266666666666667
"( 35 , 28 )",0.158113883008419,72,0.272727272727273
"( 35 , 29 )",0,46,0.178571428571429
"( 35 , 30 )",0,53,0.196969696969697
"( 35 , 31 )",0,63,0.267441860465116
"( 35 , 32 )",0,45,0.210526315789474
"( 35 , 33 )",0,65,0.142857142857143
"( 35 , 34 )",0,27,0.228571428571429
"( 35 , 35 )",1,0,1
"( 35 , 36 )",0,29,0.171428571428571
"( 35 , 37 )",0.894427190999916,5,0.871794871794872
"( 35 , 38 )",0.104257207028537,129,0.151315789473684
"( 35 , 39 )",0,30,0.142857142857143
"( 35 , 40 )",0,42,0.222222222222222
"( 35 , 41 )",0.144337567297406,53,0.283783783783784
"( 35 , 42 )",0.176776695296637,57,0.25974025974026
"( 35 , 43 )",0,58,0.236842105263158
"( 35 , 44 )",0,40,0.259259259259259
"( 35 , 45 )",0.166666666666667,74,0.212765957446808
"( 35 , 46 )",0,62,0.279069767441861
"( 35 , 47 )",0,54,0.23943661971831
"( 35 , 48 )",0,26,0.257142857142857
"( 35 , 49 )",0,39,0.204081632653061
"( 35 , 50 )",0,55,0.214285714285714
"( 35 , 51 )",0,46,0.192982456140351
"( 35 , 52 )",0.176776695296637,56,0.211267605633803
"( 35 , 53 )",0.144337567297406,82,0.154639175257732
"( 35 , 54 )",0.176776695296637,49,0.328767123287671
"( 35 , 55 )",0.158113883008419,71,0.282828282828283
"( 35 , 56 )",0,46,0.313432835820896
"( 35 , 57 )",0.188982236504614,49,0.209677419354839
"( 35 , 58 )",0,55,0.17910447761194
"( 35 , 59 )",0,62,0.173333333333333
"( 35 , 60 )",0,33,0.195121951219512
"( 35 , 61 )",0,74,0.195652173913043
"( 35 , 62 )",0.166666666666667,67,0.202380952380952
"( 35 , 63 )",0,63,0.171052631578947
"( 35 , 64 )",0,43,0.232142857142857
"( 35 , 65 )",0,55,0.166666666666667
"( 35 , 66 )",0,53,0.263888888888889
"( 35 , 67 )",0,64,0.157894736842105
"( 35 , 68 )",0,41,0.240740740740741
"( 35 , 69 )",0,51,0.215384615384615
"( 35 , 70 )",0,55,0.17910447761194
"( 35 , 71 )",0.176776695296637,60,0.178082191780822
"( 35 , 72 )",0.176776695296637,57,0.197183098591549
"( 35 , 73 )",0,75,0.175824175824176
"( 35 , 74 )",0,43,0.203703703703704
"( 35 , 75 )",0,75,0.184782608695652
"( 35 , 76 )",0.176776695296637,63,0.20253164556962
"( 35 , 77 )",0,71,0.183908045977011
"( 35 , 78 )",0,40,0.183673469387755
"( 35 , 79 )",0,54,0.181818181818182
"( 35 , 80 )",0,34,0.170731707317073
"( 35 , 81 )",0,36,0.162790697674419
"( 35 , 82 )",0,33,0.195121951219512
"( 35 , 83 )",0,57,0.208333333333333
"( 35 , 84 )",0,56,0.232876712328767
"( 35 , 85 )",0.400891862868637,86,0.225225225225225
"( 35 , 86 )",0,50,0.230769230769231
"( 35 , 87 )",0.176776695296637,59,0.180555555555556
"( 35 , 88 )",0.176776695296637,60,0.2
"( 35 , 89 )",0,57,0.197183098591549
"( 35 , 90 )",0,33,0.214285714285714
"( 35 , 91 )",0,53,0.196969696969697
"( 35 , 92 )",0,74,0.186813186813187
"( 35 , 93 )",0,34,0.244444444444444
"( 35 , 94 )",0,56,0.2
"( 35 , 95 )",0,46,0.206896551724138
"( 35 , 96 )",0,69,0.197674418604651
"( 35 , 97 )",0.301511344577764,77,0.237623762376238
"( 35 , 98 )",0.176776695296637,51,0.310810810810811
"( 35 , 99 )",0,65,0.244186046511628
"( 35 , 100 )",0.176776695296637,60,0.273809523809524
"( 35 , 101 )",0.166666666666667,68,0.19047619047619
"( 35 , 102 )",0,37,0.288461538461538
"( 35 , 103 )",0,54,0.26027397260274
"( 35 , 104 )",0.277350098112615,88,0.221238938053097
"( 35 , 105 )",0,46,0.26984126984127
"( 35 , 106 )",0.176776695296637,49,0.337837837837838
"( 35 , 107 )",0,59,0.233766233766234
"( 35 , 108 )",0,66,0.185185185185185
"( 35 , 109 )",0,83,0.161616161616162
"( 35 , 110 )",0,84,0.16
"( 35 , 111 )",0,78,0.152173913043478
"( 35 , 112 )",0,41,0.226415094339623
"( 35 , 113 )",0.138675049056307,75,0.242424242424242
"( 35 , 114 )",0,98,0.155172413793103
"( 35 , 115 )",0.158113883008419,70,0.230769230769231
"( 35 , 116 )",0.166666666666667,76,0.191489361702128
"( 35 , 117 )",0,60,0.2
"( 35 , 118 )",0,75,0.193548387096774
"( 35 , 119 )",0,68,0.209302325581395
"( 35 , 120 )",0,84,0.168316831683168
"( 35 , 121 )",0,75,0.193548387096774
"( 35 , 122 )",0,91,0.165137614678899
"( 35 , 123 )",0.150755672288882,75,0.210526315789474
"( 35 , 124 )",0.144337567297406,76,0.208333333333333
"( 35 , 125 )",0.138675049056307,104,0.181102362204724
"( 35 , 126 )",0.144337567297406,76,0.2
"( 35 , 127 )",0,88,0.177570093457944
"( 35 , 128 )",0,93,0.154545454545455
"( 35 , 129 )",0.150755672288882,76,0.182795698924731
"( 35 , 130 )",0,69,0.224719101123595
"( 35 , 131 )",0.133630620956212,66,0.164556962025316
"( 35 , 132 )",0.25,85,0.174757281553398
"( 35 , 133 )",0,70,0.176470588235294
"( 35 , 134 )",0.150755672288882,62,0.16
"( 35 , 135 )",0,88,0.185185185185185
"( 35 , 136 )",0,73,0.188888888888889
"( 35 , 137 )",0,50,0.193548387096774
"( 35 , 138 )",0.188982236504614,47,0.253968253968254
"( 35 , 139 )",0.204124145231932,27,0.386363636363636
"( 35 , 140 )",0,30,0.142857142857143
"( 35 , 141 )",0,47,0.189655172413793
"( 35 , 142 )",0.204124145231932,42,0.275862068965517
"( 35 , 143 )",0,30,0.166666666666667
"( 35 , 144 )",0,33,0.195121951219512
"( 35 , 145 )",0,47,0.203389830508475
"( 35 , 146 )",0,30,0.268292682926829
"( 35 , 147 )",0,52,0.2
"( 35 , 148 )",0,33,0.195121951219512
"( 35 , 149 )",0,33,0.195121951219512
"( 35 , 150 )",0,30,0.268292682926829
"( 35 , 151 )",0,51,0.2
"( 35 , 152 )",0.204124145231932,42,0.275862068965517
"( 35 , 153 )",0,36,0.142857142857143
"( 35 , 154 )",0,33,0.214285714285714
"( 35 , 155 )",0,34,0.19047619047619
"( 35 , 156 )",0,40,0.215686274509804
"( 35 , 157 )",0,58,0.183098591549296
"( 35 , 158 )",0,58,0.183098591549296
"( 35 , 159 )",0,50,0.21875
"( 35 , 160 )",0,50,0.206349206349206
"( 35 , 161 )",0,50,0.193548387096774
"( 35 , 162 )",0.188982236504614,43,0.266666666666667
"( 35 , 163 )",0.158113883008419,77,0.153846153846154
"( 35 , 164 )",0,37,0.13953488372093
"( 35 , 165 )",0,56,0.2
"( 35 , 166 )",0.223606797749979,31,0.114285714285714
"( 35 , 167 )",0,58,0.183098591549296
"( 35 , 168 )",0,43,0.245614035087719
"( 35 , 169 )",0,48,0.213114754098361
"( 35 , 170 )",0.166666666666667,70,0.204545454545455
"( 35 , 171 )",0,49,0.209677419354839
"( 35 , 172 )",0,54,0.26027397260274
"( 35 , 173 )",0,62,0.194805194805195
"( 35 , 174 )",0.204124145231932,36,0.229166666666667
"( 35 , 175 )",0,62,0.173333333333333
"( 35 , 176 )",0.144337567297406,78,0.168421052631579
"( 35 , 177 )",0,110,0.153846153846154
"( 35 , 178 )",0,58,0.183098591549296
"( 35 , 179 )",0,29,0.171428571428571
"( 35 , 180 )",0,31,0.114285714285714
"( 35 , 181 )",0,34,0.19047619047619
"( 35 , 182 )",0,40,0.166666666666667
"( 35 , 183 )",0,53,0.208955223880597
"( 35 , 184 )",0,105,0.153225806451613
"( 35 , 185 )",0,43,0.188679245283019
"( 35 , 186 )",0.204124145231932,39,0.277777777777778
"( 35 , 187 )",0,32,0.135135135135135
"( 35 , 188 )",0,35,0.146341463414634
"( 35 , 189 )",0.188982236504614,55,0.236111111111111
