"","tfidf simlarity","edit distance","edit distance similarity"
"( 29 , 8 )",0,64,0.255813953488372
"( 29 , 9 )",0,67,0.220930232558139
"( 29 , 10 )",0,65,0.244186046511628
"( 29 , 11 )",0.0962250448649376,70,0.222222222222222
"( 29 , 12 )",0,65,0.244186046511628
"( 29 , 13 )",0,66,0.232558139534884
"( 29 , 14 )",0,69,0.197674418604651
"( 29 , 15 )",0,64,0.255813953488372
"( 29 , 16 )",0,71,0.174418604651163
"( 29 , 17 )",0,71,0.174418604651163
"( 29 , 18 )",0,66,0.232558139534884
"( 29 , 19 )",0,65,0.244186046511628
"( 29 , 20 )",0,63,0.267441860465116
"( 29 , 21 )",0.109108945117996,63,0.267441860465116
"( 29 , 22 )",0,65,0.244186046511628
"( 29 , 23 )",0,71,0.174418604651163
"( 29 , 24 )",0.0700140042014005,88,0.266666666666667
"( 29 , 25 )",1,4,0.953488372093023
"( 29 , 26 )",0,65,0.244186046511628
"( 29 , 27 )",1,1,0.988505747126437
"( 29 , 28 )",0.0962250448649376,62,0.279069767441861
"( 29 , 29 )",1,0,1
"( 29 , 30 )",0,63,0.267441860465116
"( 29 , 31 )",0,63,0.267441860465116
"( 29 , 32 )",0,65,0.244186046511628
"( 29 , 33 )",0,61,0.290697674418605
"( 29 , 34 )",0,67,0.220930232558139
"( 29 , 35 )",0,65,0.244186046511628
"( 29 , 36 )",0,66,0.232558139534884
"( 29 , 37 )",0,65,0.244186046511628
"( 29 , 38 )",0,67,0.220930232558139
"( 29 , 39 )",0,68,0.209302325581395
"( 29 , 40 )",0,67,0.220930232558139
"( 29 , 41 )",0,67,0.220930232558139
"( 29 , 42 )",0,64,0.255813953488372
"( 29 , 43 )",0,66,0.290322580645161
"( 29 , 44 )",0,70,0.186046511627907
"( 29 , 45 )",0,63,0.267441860465116
"( 29 , 46 )",0,65,0.244186046511628
"( 29 , 47 )",0,67,0.220930232558139
"( 29 , 48 )",0.174077655955698,72,0.172413793103448
"( 29 , 49 )",0.109108945117996,59,0.313953488372093
"( 29 , 50 )",0,63,0.255813953488372
"( 29 , 51 )",0,67,0.220930232558139
"( 29 , 52 )",0.0833333333333334,80,0.26605504587156
"( 29 , 53 )",0.0833333333333334,66,0.241379310344828
"( 29 , 54 )",0.0962250448649376,64,0.255813953488372
"( 29 , 55 )",0,67,0.220930232558139
"( 29 , 56 )",0,65,0.220930232558139
"( 29 , 57 )",0,66,0.232558139534884
"( 29 , 58 )",0.109108945117996,64,0.255813953488372
"( 29 , 59 )",0.0962250448649376,58,0.325581395348837
"( 29 , 60 )",0,67,0.220930232558139
"( 29 , 61 )",0.102062072615966,60,0.302325581395349
"( 29 , 62 )",0,61,0.290697674418605
"( 29 , 63 )",0,66,0.232558139534884
"( 29 , 64 )",0,68,0.209302325581395
"( 29 , 65 )",0,70,0.186046511627907
"( 29 , 66 )",0,71,0.174418604651163
"( 29 , 67 )",0,68,0.209302325581395
"( 29 , 68 )",0,67,0.220930232558139
"( 29 , 69 )",0,71,0.174418604651163
"( 29 , 70 )",0,66,0.232558139534884
"( 29 , 71 )",0,60,0.302325581395349
"( 29 , 72 )",0,72,0.162790697674419
"( 29 , 73 )",0,65,0.244186046511628
"( 29 , 74 )",0,67,0.220930232558139
"( 29 , 75 )",0,64,0.255813953488372
"( 29 , 76 )",0,61,0.290697674418605
"( 29 , 77 )",0,64,0.255813953488372
"( 29 , 78 )",0,61,0.279069767441861
"( 29 , 79 )",0,67,0.209302325581395
"( 29 , 80 )",0,68,0.209302325581395
"( 29 , 81 )",0.117851130197758,68,0.197674418604651
"( 29 , 82 )",0,67,0.220930232558139
"( 29 , 83 )",0,68,0.209302325581395
"( 29 , 84 )",0,60,0.302325581395349
"( 29 , 85 )",0,68,0.209302325581395
"( 29 , 86 )",0,63,0.244186046511628
"( 29 , 87 )",0,66,0.232558139534884
"( 29 , 88 )",0,91,0.266129032258065
"( 29 , 89 )",0,59,0.313953488372093
"( 29 , 90 )",0,67,0.220930232558139
"( 29 , 91 )",0,75,0.257425742574257
"( 29 , 92 )",0,75,0.257425742574257
"( 29 , 93 )",0,68,0.209302325581395
"( 29 , 94 )",0,60,0.290697674418605
"( 29 , 95 )",0,65,0.244186046511628
"( 29 , 96 )",0,68,0.209302325581395
"( 29 , 97 )",0,66,0.232558139534884
"( 29 , 98 )",0,64,0.255813953488372
"( 29 , 99 )",0,68,0.209302325581395
"( 29 , 100 )",0.0912870929175277,69,0.186046511627907
"( 29 , 101 )",0,65,0.244186046511628
"( 29 , 102 )",0,67,0.220930232558139
"( 29 , 103 )",0,70,0.186046511627907
"( 29 , 104 )",0,66,0.232558139534884
"( 29 , 105 )",0,67,0.220930232558139
"( 29 , 106 )",0,70,0.186046511627907
"( 29 , 107 )",0,67,0.220930232558139
"( 29 , 108 )",0,75,0.278846153846154
"( 29 , 109 )",0.129099444873581,68,0.209302325581395
"( 29 , 110 )",0,69,0.197674418604651
"( 29 , 111 )",0,70,0.186046511627907
"( 30 , 0 )",0,42,0.192307692307692
"( 30 , 1 )",0,43,0.156862745098039
"( 30 , 2 )",0,58,0.236842105263158
"( 30 , 3 )",0,52,0.277777777777778
"( 30 , 4 )",0,59,0.233766233766234
"( 30 , 5 )",0,65,0.216867469879518
"( 30 , 6 )",0.109108945117996,81,0.276785714285714
"( 30 , 7 )",0.133630620956212,48,0.25
"( 30 , 8 )",0,58,0.236842105263158
"( 30 , 9 )",0,42,0.16
"( 30 , 10 )",0,52,0.287671232876712
"( 30 , 11 )",0,63,0.3
"( 30 , 12 )",0,50,0.253731343283582
"( 30 , 13 )",0.142857142857143,57,0.25974025974026
"( 30 , 14 )",0,39,0.22
"( 30 , 15 )",0,41,0.18
"( 30 , 16 )",0,39,0.22
"( 30 , 17 )",0,39,0.22
"( 30 , 18 )",0,42,0.16
"( 30 , 19 )",0,44,0.228070175438597
"( 30 , 20 )",0,56,0.263157894736842
"( 30 , 21 )",0,40,0.2
"( 30 , 22 )",0,43,0.258620689655172
"( 30 , 23 )",0.534522483824849,33,0.34
"( 30 , 24 )",0.275009549108463,82,0.316666666666667
"( 30 , 25 )",0,61,0.24390243902439
"( 30 , 26 )",0,44,0.137254901960784
"( 30 , 27 )",0,64,0.264367816091954
"( 30 , 28 )",0.251976315339485,41,0.359375
"( 30 , 29 )",0,63,0.267441860465116
"( 30 , 30 )",1,0,1
"( 30 , 31 )",0,39,0.2
"( 30 , 32 )",0.308606699924184,36,0.28
"( 30 , 33 )",0.50709255283711,35,0.313725490196078
"( 30 , 34 )",0,39,0.22
"( 30 , 35 )",0,39,0.22
"( 30 , 36 )",0,48,0.186440677966102
"( 30 , 37 )",0,44,0.290322580645161
"( 30 , 38 )",0,37,0.26
"( 30 , 39 )",0,37,0.26
"( 30 , 40 )",0,46,0.253968253968254
"( 30 , 41 )",0,38,0.24
"( 30 , 42 )",0,53,0.253521126760563
"( 30 , 43 )",0,70,0.247311827956989
"( 30 , 44 )",0,39,0.22
"( 30 , 45 )",0,39,0.25
"( 30 , 46 )",0,35,0.3
"( 30 , 47 )",0,38,0.24
"( 30 , 48 )",0,69,0.206896551724138
"( 30 , 49 )",0,46,0.132075471698113
"( 30 , 50 )",0,42,0.275862068965517
"( 30 , 51 )",0.285714285714286,44,0.278688524590164
"( 30 , 52 )",0,85,0.220183486238532
"( 30 , 53 )",0,57,0.344827586206897
"( 30 , 54 )",0,45,0.342857142857143
"( 30 , 55 )",0,51,0.19047619047619
"( 30 , 56 )",0,59,0.2625
"( 30 , 57 )",0,39,0.2
"( 30 , 58 )",0,39,0.303571428571429
"( 30 , 59 )",0,38,0.235294117647059
"( 30 , 60 )",0,46,0.192982456140351
"( 30 , 61 )",0,43,0.150943396226415
"( 30 , 62 )",0.377964473009227,31,0.36
"( 30 , 63 )",0,62,0.225
"( 30 , 64 )",0,51,0.271428571428571
"( 30 , 65 )",0,40,0.2
"( 30 , 66 )",0,41,0.18
"( 30 , 67 )",0,41,0.18
"( 30 , 68 )",0,46,0.220338983050847
"( 30 , 69 )",0,40,0.2
"( 30 , 70 )",0,41,0.211538461538462
"( 30 , 71 )",0,55,0.243243243243243
"( 30 , 72 )",0,42,0.16
"( 30 , 73 )",0,54,0.23943661971831
"( 30 , 74 )",0,46,0.192982456140351
"( 30 , 75 )",0,43,0.14
"( 30 , 76 )",0,50,0.215384615384615
"( 30 , 77 )",0,41,0.211538461538462
"( 30 , 78 )",0,56,0.243243243243243
"( 30 , 79 )",0,47,0.338028169014085
"( 30 , 80 )",0,39,0.22
"( 30 , 81 )",0,42,0.16
"( 30 , 82 )",0,45,0.1
"( 30 , 83 )",0,43,0.14
"( 30 , 84 )",0,41,0.226415094339623
"( 30 , 85 )",0,43,0.14
"( 30 , 86 )",0,40,0.2
"( 30 , 87 )",0,35,0.3
"( 30 , 88 )",0,98,0.209677419354839
"( 30 , 89 )",0,50,0.206349206349206
"( 30 , 90 )",0,37,0.26
"( 30 , 91 )",0,78,0.227722772277228
"( 30 , 92 )",0,78,0.227722772277228
"( 30 , 93 )",0,40,0.2
"( 30 , 94 )",0,49,0.230769230769231
"( 30 , 95 )",0,41,0.327868852459016
"( 30 , 96 )",0,36,0.28
"( 30 , 97 )",0,35,0.3
"( 30 , 98 )",0,46,0.220338983050847
"( 30 , 99 )",0,36,0.28
"( 30 , 100 )",0,63,0.258823529411765
"( 30 , 101 )",0,36,0.28
"( 30 , 102 )",0,34,0.32
"( 30 , 103 )",0,41,0.18
"( 30 , 104 )",0,41,0.18
"( 30 , 105 )",0,41,0.18
"( 30 , 106 )",0,39,0.22
"( 30 , 107 )",0,40,0.2
"( 30 , 108 )",0,79,0.240384615384615
"( 30 , 109 )",0,31,0.36
"( 30 , 110 )",0,39,0.22
"( 30 , 111 )",0,43,0.14
"( 31 , 0 )",0.182574185835055,43,0.173076923076923
"( 31 , 1 )",0,41,0.196078431372549
"( 31 , 2 )",0,57,0.25
"( 31 , 3 )",0,51,0.291666666666667
"( 31 , 4 )",0,61,0.207792207792208
"( 31 , 5 )",0,64,0.204819277108434
"( 31 , 6 )",0,88,0.214285714285714
"( 31 , 7 )",0.158113883008419,50,0.21875
"( 31 , 8 )",0,57,0.25
"( 31 , 9 )",0,39,0.22
"( 31 , 10 )",0,51,0.301369863013699
"( 31 , 11 )",0,70,0.222222222222222
"( 31 , 12 )",0,52,0.223880597014925
"( 31 , 13 )",0,61,0.207792207792208
"( 31 , 14 )",0,32,0.219512195121951
"( 31 , 15 )",0,31,0.24390243902439
"( 31 , 16 )",0,33,0.195121951219512
"( 31 , 17 )",0,33,0.195121951219512
"( 31 , 18 )",0,40,0.2
"( 31 , 19 )",0,45,0.210526315789474
"( 31 , 20 )",0,57,0.25
"( 31 , 21 )",0,37,0.159090909090909
"( 31 , 22 )",0,47,0.189655172413793
"( 31 , 23 )",0,31,0.24390243902439
"( 31 , 24 )",0,97,0.191666666666667
"( 31 , 25 )",0,59,0.280487804878049
"( 31 , 26 )",0,42,0.176470588235294
"( 31 , 27 )",0,64,0.264367816091954
"( 31 , 28 )",0,48,0.25
"( 31 , 29 )",0,63,0.267441860465116
"( 31 , 30 )",0,39,0.2
"( 31 , 31 )",1,0,1
"( 31 , 32 )",0.182574185835055,31,0.261904761904762
"( 31 , 33 )",0,40,0.196078431372549
"( 31 , 34 )",0,36,0.121951219512195
"( 31 , 35 )",0,34,0.170731707317073
"( 31 , 36 )",0,49,0.169491525423729
"( 31 , 37 )",0,49,0.193548387096774
"( 31 , 38 )",0,36,0.121951219512195
"( 31 , 39 )",0,34,0.170731707317073
"( 31 , 40 )",0,49,0.206349206349206
"( 31 , 41 )",0,33,0.195121951219512
"( 31 , 42 )",0,55,0.225352112676056
"( 31 , 43 )",0,73,0.21505376344086
"( 31 , 44 )",0,34,0.170731707317073
"( 31 , 45 )",0,41,0.211538461538462
"( 31 , 46 )",0,31,0.24390243902439
"( 31 , 47 )",0,33,0.195121951219512
"( 31 , 48 )",0,69,0.206896551724138
"( 31 , 49 )",0.169030850945703,42,0.207547169811321
"( 31 , 50 )",0.169030850945703,37,0.362068965517241
"( 31 , 51 )",0,43,0.295081967213115
"( 31 , 52 )",0,83,0.238532110091743
"( 31 , 53 )",0,68,0.218390804597701
"( 31 , 54 )",0,53,0.242857142857143
"( 31 , 55 )",0,49,0.222222222222222
"( 31 , 56 )",0,64,0.2
"( 31 , 57 )",0,31,0.24390243902439
"( 31 , 58 )",0,45,0.196428571428571
"( 31 , 59 )",0.149071198499986,38,0.254901960784314
"( 31 , 60 )",0,44,0.228070175438597
"( 31 , 61 )",0,39,0.264150943396226
"( 31 , 62 )",0,29,0.292682926829268
"( 31 , 63 )",0.124034734589208,63,0.2125
"( 31 , 64 )",0,55,0.214285714285714
"( 31 , 65 )",0,32,0.219512195121951
"( 31 , 66 )",0,32,0.219512195121951
"( 31 , 67 )",0,36,0.2
"( 31 , 68 )",0,47,0.203389830508475
"( 31 , 69 )",0,33,0.195121951219512
"( 31 , 70 )",0,40,0.230769230769231
"( 31 , 71 )",0,55,0.256756756756757
"( 31 , 72 )",0,32,0.219512195121951
"( 31 , 73 )",0.158113883008419,55,0.225352112676056
"( 31 , 74 )",0,45,0.210526315789474
"( 31 , 75 )",0,40,0.183673469387755
"( 31 , 76 )",0,50,0.230769230769231
"( 31 , 77 )",0,43,0.173076923076923
"( 31 , 78 )",0,54,0.27027027027027
"( 31 , 79 )",0,56,0.211267605633803
"( 31 , 80 )",0,36,0.121951219512195
"( 31 , 81 )",0,37,0.26
"( 31 , 82 )",0,41,0.127659574468085
"( 31 , 83 )",0,35,0.146341463414634
"( 31 , 84 )",0,40,0.245283018867924
"( 31 , 85 )",0,35,0.146341463414634
"( 31 , 86 )",0,36,0.0975609756097561
"( 31 , 87 )",0.182574185835055,33,0.195121951219512
"( 31 , 88 )",0,99,0.201612903225806
"( 31 , 89 )",0,51,0.19047619047619
"( 31 , 90 )",0.182574185835055,34,0.204545454545455
"( 31 , 91 )",0,77,0.237623762376238
"( 31 , 92 )",0,77,0.237623762376238
"( 31 , 93 )",0,36,0.121951219512195
"( 31 , 94 )",0,49,0.246153846153846
"( 31 , 95 )",0,45,0.262295081967213
"( 31 , 96 )",0.2,33,0.195121951219512
"( 31 , 97 )",0.182574185835055,33,0.195121951219512
"( 31 , 98 )",0,40,0.322033898305085
"( 31 , 99 )",0.2,33,0.195121951219512
"( 31 , 100 )",0.14142135623731,66,0.223529411764706
"( 31 , 101 )",0,34,0.170731707317073
"( 31 , 102 )",0,35,0.146341463414634
"( 31 , 103 )",0,34,0.170731707317073
"( 31 , 104 )",0,34,0.244444444444444
"( 31 , 105 )",0,36,0.181818181818182
"( 31 , 106 )",0,30,0.268292682926829
"( 31 , 107 )",0,35,0.146341463414634
"( 31 , 108 )",0,84,0.192307692307692
"( 31 , 109 )",0,37,0.159090909090909
"( 31 , 110 )",0,35,0.121951219512195
"( 31 , 111 )",0.149071198499986,38,0.173913043478261
"( 32 , 0 )",0.166666666666667,40,0.230769230769231
"( 32 , 1 )",0,39,0.235294117647059
"( 32 , 2 )",0,59,0.223684210526316
"( 32 , 3 )",0,54,0.25
"( 32 , 4 )",0,58,0.246753246753247
"( 32 , 5 )",0,63,0.240963855421687
"( 32 , 6 )",0,85,0.241071428571429
"( 32 , 7 )",0.144337567297406,43,0.328125
"( 32 , 8 )",0,59,0.223684210526316
"( 32 , 9 )",0,41,0.18
"( 32 , 10 )",0,51,0.301369863013699
"( 32 , 11 )",0,62,0.311111111111111
"( 32 , 12 )",0,49,0.26865671641791
"( 32 , 13 )",0,55,0.285714285714286
"( 32 , 14 )",0,33,0.214285714285714
"( 32 , 15 )",0,32,0.238095238095238
"( 32 , 16 )",0,33,0.214285714285714
"( 32 , 17 )",0,33,0.214285714285714
"( 32 , 18 )",0,40,0.2
"( 32 , 19 )",0,40,0.298245614035088
"( 32 , 20 )",0,57,0.25
"( 32 , 21 )",0,34,0.227272727272727
"( 32 , 22 )",0,43,0.258620689655172
"( 32 , 23 )",0,31,0.261904761904762
"( 32 , 24 )",0.198029508595335,94,0.216666666666667
"( 32 , 25 )",0,62,0.24390243902439
"( 32 , 26 )",0,36,0.294117647058823
"( 32 , 27 )",0,66,0.241379310344828
"( 32 , 28 )",0,46,0.28125
"( 32 , 29 )",0,65,0.244186046511628
"( 32 , 30 )",0.308606699924184,36,0.28
"( 32 , 31 )",0.182574185835055,31,0.261904761904762
"( 32 , 32 )",1,0,1
"( 32 , 33 )",0.365148371670111,25,0.509803921568627
"( 32 , 34 )",0,30,0.285714285714286
"( 32 , 35 )",0,36,0.142857142857143
"( 32 , 36 )",0,47,0.203389830508475
"( 32 , 37 )",0,46,0.258064516129032
"( 32 , 38 )",0,31,0.261904761904762
"( 32 , 39 )",0,34,0.19047619047619
"( 32 , 40 )",0,48,0.238095238095238
"( 32 , 41 )",0,36,0.142857142857143
"( 32 , 42 )",0,49,0.295774647887324
"( 32 , 43 )",0,65,0.301075268817204
"( 32 , 44 )",0,31,0.261904761904762
"( 32 , 45 )",0,38,0.25
"( 32 , 46 )",0,28,0.333333333333333
"( 32 , 47 )",0,36,0.142857142857143
"( 32 , 48 )",0,64,0.264367816091954
"( 32 , 49 )",0.154303349962092,39,0.264150943396226
"( 32 , 50 )",0.154303349962092,42,0.258620689655172
"( 32 , 51 )",0,48,0.213114754098361
"( 32 , 52 )",0,84,0.229357798165138
"( 32 , 53 )",0,65,0.252873563218391
"( 32 , 54 )",0,55,0.214285714285714
"( 32 , 55 )",0,47,0.253968253968254
"( 32 , 56 )",0,58,0.275
"( 32 , 57 )",0,33,0.214285714285714
"( 32 , 58 )",0,37,0.339285714285714
"( 32 , 59 )",0.136082763487954,39,0.235294117647059
"( 32 , 60 )",0,46,0.192982456140351
"( 32 , 61 )",0,41,0.226415094339623
"( 32 , 62 )",0,33,0.214285714285714
"( 32 , 63 )",0.11322770341446,57,0.2875
"( 32 , 64 )",0,51,0.271428571428571
"( 32 , 65 )",0,29,0.30952380952381
"( 32 , 66 )",0,33,0.214285714285714
"( 32 , 67 )",0,37,0.155555555555556
"( 32 , 68 )",0,44,0.254237288135593
"( 32 , 69 )",0,30,0.285714285714286
"( 32 , 70 )",0,37,0.288461538461538
"( 32 , 71 )",0,53,0.283783783783784
"( 32 , 72 )",0,34,0.19047619047619
"( 32 , 73 )",0.144337567297406,51,0.28169014084507
"( 32 , 74 )",0,44,0.228070175438597
"( 32 , 75 )",0,36,0.26530612244898
"( 32 , 76 )",0,49,0.246153846153846
"( 32 , 77 )",0,41,0.211538461538462
"( 32 , 78 )",0,53,0.283783783783784
"( 32 , 79 )",0,51,0.28169014084507
"( 32 , 80 )",0,32,0.238095238095238
"( 32 , 81 )",0,34,0.32
"( 32 , 82 )",0,39,0.170212765957447
"( 32 , 83 )",0,34,0.19047619047619
"( 32 , 84 )",0,41,0.226415094339623
"( 32 , 85 )",0,34,0.19047619047619
"( 32 , 86 )",0,33,0.19047619047619
"( 32 , 87 )",0.166666666666667,35,0.166666666666667
"( 32 , 88 )",0,97,0.217741935483871
"( 32 , 89 )",0,46,0.26984126984127
"( 32 , 90 )",0.166666666666667,35,0.204545454545455
"( 32 , 91 )",0,77,0.237623762376238
"( 32 , 92 )",0,77,0.237623762376238
"( 32 , 93 )",0,32,0.238095238095238
"( 32 , 94 )",0,49,0.246153846153846
"( 32 , 95 )",0,46,0.245901639344262
"( 32 , 96 )",0.182574185835055,31,0.261904761904762
"( 32 , 97 )",0.166666666666667,35,0.166666666666667
"( 32 , 98 )",0,45,0.23728813559322
"( 32 , 99 )",0.182574185835055,31,0.261904761904762
"( 32 , 100 )",0.129099444873581,63,0.247058823529412
"( 32 , 101 )",0,28,0.333333333333333
"( 32 , 102 )",0,32,0.238095238095238
"( 32 , 103 )",0,34,0.19047619047619
"( 32 , 104 )",0,35,0.222222222222222
"( 32 , 105 )",0,36,0.181818181818182
"( 32 , 106 )",0,32,0.238095238095238
"( 32 , 107 )",0,32,0.214285714285714
"( 32 , 108 )",0,79,0.240384615384615
"( 32 , 109 )",0,35,0.204545454545455
"( 32 , 110 )",0,37,0.119047619047619
"( 32 , 111 )",0.136082763487954,37,0.195652173913043
"( 33 , 0 )",0,41,0.211538461538462
"( 33 , 1 )",0,36,0.294117647058823
"( 33 , 2 )",0,51,0.315789473684211
"( 33 , 3 )",0,53,0.263888888888889
"( 33 , 4 )",0,60,0.220779220779221
"( 33 , 5 )",0,61,0.265060240963855
"( 33 , 6 )",0.129099444873581,86,0.232142857142857
"( 33 , 7 )",0.158113883008419,43,0.328125
"( 33 , 8 )",0,61,0.197368421052632
"( 33 , 9 )",0,42,0.176470588235294
"( 33 , 10 )",0,54,0.26027397260274
"( 33 , 11 )",0,66,0.266666666666667
"( 33 , 12 )",0,46,0.298507462686567
"( 33 , 13 )",0.169030850945703,50,0.350649350649351
"( 33 , 14 )",0,40,0.215686274509804
"( 33 , 15 )",0,42,0.176470588235294
"( 33 , 16 )",0,39,0.235294117647059
"( 33 , 17 )",0,39,0.235294117647059
"( 33 , 18 )",0,38,0.254901960784314
"( 33 , 19 )",0,39,0.315789473684211
"( 33 , 20 )",0,58,0.223684210526316
"( 33 , 21 )",0,37,0.274509803921569
"( 33 , 22 )",0,48,0.172413793103448
"( 33 , 23 )",0,39,0.235294117647059
"( 33 , 24 )",0.54232614454664,73,0.391666666666667
"( 33 , 25 )",0,58,0.292682926829268
"( 33 , 26 )",0,41,0.196078431372549
"( 33 , 27 )",0,62,0.28735632183908
"( 33 , 28 )",0,46,0.28125
"( 33 , 29 )",0,61,0.290697674418605
"( 33 , 30 )",0.50709255283711,35,0.313725490196078
"( 33 , 31 )",0,40,0.196078431372549
"( 33 , 32 )",0.365148371670111,25,0.509803921568627
"( 33 , 33 )",1,0,1
"( 33 , 34 )",0,35,0.313725490196078
"( 33 , 35 )",0,39,0.235294117647059
"( 33 , 36 )",0,41,0.305084745762712
"( 33 , 37 )",0,45,0.274193548387097
"( 33 , 38 )",0,36,0.274509803921569
"( 33 , 39 )",0,36,0.294117647058823
"( 33 , 40 )",0,50,0.206349206349206
"( 33 , 41 )",0,40,0.215686274509804
"( 33 , 42 )",0,49,0.309859154929577
"( 33 , 43 )",0,67,0.279569892473118
"( 33 , 44 )",0,37,0.274509803921569
"( 33 , 45 )",0,36,0.288461538461538
"( 33 , 46 )",0,37,0.274509803921569
"( 33 , 47 )",0,40,0.215686274509804
"( 33 , 48 )",0,69,0.206896551724138
"( 33 , 49 )",0,43,0.188679245283019
"( 33 , 50 )",0,48,0.172413793103448
"( 33 , 51 )",0,41,0.327868852459016
"( 33 , 52 )",0,85,0.220183486238532
"( 33 , 53 )",0,65,0.252873563218391
"( 33 , 54 )",0,52,0.257142857142857
"( 33 , 55 )",0,47,0.253968253968254
"( 33 , 56 )",0,55,0.3125
"( 33 , 57 )",0,38,0.254901960784314
"( 33 , 58 )",0,45,0.196428571428571
"( 33 , 59 )",0,43,0.156862745098039
"( 33 , 60 )",0,47,0.175438596491228
"( 33 , 61 )",0,43,0.188679245283019
"( 33 , 62 )",0,34,0.333333333333333
"( 33 , 63 )",0,57,0.2875
"( 33 , 64 )",0,56,0.2
"( 33 , 65 )",0,41,0.196078431372549
"( 33 , 66 )",0,38,0.254901960784314
"( 33 , 67 )",0,38,0.235294117647059
"( 33 , 68 )",0,44,0.254237288135593
"( 33 , 69 )",0,42,0.176470588235294
"( 33 , 70 )",0,41,0.211538461538462
"( 33 , 71 )",0,51,0.310810810810811
"( 33 , 72 )",0,39,0.235294117647059
"( 33 , 73 )",0,56,0.211267605633803
"( 33 , 74 )",0,41,0.280701754385965
"( 33 , 75 )",0,42,0.176470588235294
"( 33 , 76 )",0,51,0.215384615384615
"( 33 , 77 )",0,42,0.192307692307692
"( 33 , 78 )",0,51,0.310810810810811
"( 33 , 79 )",0,55,0.225352112676056
"( 33 , 80 )",0,36,0.294117647058823
"( 33 , 81 )",0,41,0.196078431372549
"( 33 , 82 )",0,42,0.176470588235294
"( 33 , 83 )",0,38,0.254901960784314
"( 33 , 84 )",0,41,0.226415094339623
"( 33 , 85 )",0,38,0.254901960784314
"( 33 , 86 )",0,36,0.274509803921569
"( 33 , 87 )",0,38,0.254901960784314
"( 33 , 88 )",0,99,0.201612903225806
"( 33 , 89 )",0,49,0.222222222222222
"( 33 , 90 )",0,43,0.156862745098039
"( 33 , 91 )",0,76,0.247524752475248
"( 33 , 92 )",0,76,0.247524752475248
"( 33 , 93 )",0,36,0.294117647058823
"( 33 , 94 )",0,46,0.292307692307692
"( 33 , 95 )",0,48,0.213114754098361
"( 33 , 96 )",0,37,0.274509803921569
"( 33 , 97 )",0,38,0.254901960784314
"( 33 , 98 )",0,46,0.220338983050847
"( 33 , 99 )",0,37,0.274509803921569
"( 33 , 100 )",0,64,0.247058823529412
"( 33 , 101 )",0,34,0.333333333333333
"( 33 , 102 )",0,35,0.313725490196078
"( 33 , 103 )",0,39,0.235294117647059
"( 33 , 104 )",0,36,0.294117647058823
"( 33 , 105 )",0,40,0.215686274509804
"( 33 , 106 )",0,38,0.254901960784314
"( 33 , 107 )",0,40,0.215686274509804
"( 33 , 108 )",0,76,0.269230769230769
"( 33 , 109 )",0,38,0.254901960784314
"( 33 , 110 )",0,39,0.235294117647059
"( 33 , 111 )",0,43,0.156862745098039
"( 34 , 0 )",0,36,0.307692307692308
"( 34 , 1 )",0,39,0.235294117647059
"( 34 , 2 )",0,61,0.197368421052632
"( 34 , 3 )",0,54,0.25
"( 34 , 4 )",0,59,0.233766233766234
"( 34 , 5 )",0,67,0.192771084337349
"( 34 , 6 )",0,90,0.196428571428571
"( 34 , 7 )",0,46,0.28125
"( 34 , 8 )",0,59,0.223684210526316
"( 34 , 9 )",0,39,0.2
"( 34 , 10 )",0,57,0.219178082191781
"( 34 , 11 )",0,72,0.2
"( 34 , 12 )",0,51,0.238805970149254
"( 34 , 13 )",0,55,0.285714285714286
"( 34 , 14 )",0,28,0.222222222222222
"( 34 , 15 )",0,34,0.170731707317073
"( 34 , 16 )",0,27,0.25
"( 34 , 17 )",0,27,0.25
"( 34 , 18 )",0,39,0.22
"( 34 , 19 )",0,41,0.263157894736842
"( 34 , 20 )",0,58,0.236842105263158
"( 34 , 21 )",0,34,0.227272727272727
"( 34 , 22 )",0,43,0.258620689655172
"( 34 , 23 )",0,30,0.166666666666667
"( 34 , 24 )",0,100,0.166666666666667
"( 34 , 25 )",0,64,0.219512195121951
"( 34 , 26 )",0,41,0.196078431372549
"( 34 , 27 )",0,68,0.218390804597701
"( 34 , 28 )",0,46,0.28125
"( 34 , 29 )",0,67,0.220930232558139
"( 34 , 30 )",0,39,0.22
"( 34 , 31 )",0,36,0.121951219512195
"( 34 , 32 )",0,30,0.285714285714286
"( 34 , 33 )",0,35,0.313725490196078
"( 34 , 34 )",1,0,1
"( 34 , 35 )",0,34,0.15
"( 34 , 36 )",0,46,0.220338983050847
"( 34 , 37 )",0,46,0.258064516129032
"( 34 , 38 )",0,26,0.315789473684211
"( 34 , 39 )",0,31,0.138888888888889
"( 34 , 40 )",0,49,0.222222222222222
"( 34 , 41 )",0,28,0.243243243243243
"( 34 , 42 )",0,49,0.309859154929577
"( 34 , 43 )",0,72,0.225806451612903
"( 34 , 44 )",0,30,0.166666666666667
"( 34 , 45 )",0,38,0.269230769230769
"( 34 , 46 )",0,31,0.184210526315789
"( 34 , 47 )",0,28,0.243243243243243
"( 34 , 48 )",0,70,0.195402298850575
"( 34 , 49 )",0,41,0.226415094339623
"( 34 , 50 )",0,48,0.172413793103448
"( 34 , 51 )",0,47,0.229508196721312
"( 34 , 52 )",0,87,0.201834862385321
"( 34 , 53 )",0,64,0.264367816091954
"( 34 , 54 )",0,52,0.257142857142857
