"","tfidf simlarity","edit distance","edit distance similarity"
"( 50 , 97 )",0,82,0.188118811881188
"( 50 , 98 )",0,58,0.292682926829268
"( 50 , 99 )",0,58,0.292682926829268
"( 50 , 100 )",0,51,0.260869565217391
"( 50 , 101 )",0,50,0.137931034482759
"( 50 , 102 )",0,42,0.192307692307692
"( 50 , 103 )",0,38,0.155555555555556
"( 50 , 104 )",0,43,0.203703703703704
"( 50 , 105 )",0,53,0.158730158730159
"( 50 , 106 )",0,79,0.177083333333333
"( 50 , 107 )",0,37,0.177777777777778
"( 50 , 108 )",0,43,0.232142857142857
"( 50 , 109 )",0,40,0.111111111111111
"( 50 , 110 )",0,74,0.168539325842697
"( 50 , 111 )",0,38,0.155555555555556
"( 50 , 112 )",0,53,0.208955223880597
"( 50 , 113 )",0,39,0.133333333333333
"( 50 , 114 )",0.154303349962092,46,0.229508196721312
"( 50 , 115 )",0,65,0.144736842105263
"( 50 , 116 )",0,41,0.196078431372549
"( 50 , 117 )",0,52,0.133333333333333
"( 50 , 118 )",0,55,0.191176470588235
"( 50 , 119 )",0,81,0.198019801980198
"( 50 , 120 )",0,45,0
"( 50 , 121 )",0,61,0.164383561643836
"( 50 , 122 )",0,41,0.211538461538462
"( 50 , 123 )",0,52,0.161290322580645
"( 50 , 124 )",0,53,0.184615384615385
"( 50 , 125 )",0,36,0.2
"( 50 , 126 )",0,38,0.155555555555556
"( 50 , 127 )",0,41,0.196078431372549
"( 50 , 128 )",0,48,0.238095238095238
"( 50 , 129 )",0,57,0.173913043478261
"( 50 , 130 )",0,52,0.161290322580645
"( 50 , 131 )",0,74,0.186813186813187
"( 50 , 132 )",0,45,0.1
"( 50 , 133 )",0,51,0.19047619047619
"( 50 , 134 )",0,45,0.23728813559322
"( 50 , 135 )",0,41,0.226415094339623
"( 50 , 136 )",0,58,0.157142857142857
"( 50 , 137 )",0.136082763487954,75,0.184782608695652
"( 50 , 138 )",0,45,0.150943396226415
"( 50 , 139 )",0,48,0.142857142857143
"( 50 , 140 )",0,39,0.152173913043478
"( 50 , 141 )",0,39,0.133333333333333
"( 50 , 142 )",0,85,0.174757281553398
"( 50 , 143 )",0,52,0.174603174603175
"( 50 , 144 )",0,52,0.174603174603175
"( 50 , 145 )",0,40,0.111111111111111
"( 50 , 146 )",0,77,0.197916666666667
"( 50 , 147 )",0,39,0.152173913043478
"( 50 , 148 )",0,55,0.214285714285714
"( 50 , 149 )",0,39,0.22
"( 50 , 150 )",0,50,0.180327868852459
"( 50 , 151 )",0,39,0.133333333333333
"( 50 , 152 )",0,61,0.186666666666667
"( 50 , 153 )",0,126,0.154362416107383
"( 50 , 154 )",0,47,0.175438596491228
"( 50 , 155 )",0,62,0.184210526315789
"( 50 , 156 )",0,52,0.1875
"( 50 , 157 )",0,43,0.14
"( 50 , 158 )",0,62,0.184210526315789
"( 50 , 159 )",0,59,0.202702702702703
"( 50 , 160 )",0,36,0.2
"( 50 , 161 )",0,45,0
"( 50 , 162 )",0.109108945117996,67,0.182926829268293
"( 50 , 163 )",0,37,0.177777777777778
"( 50 , 164 )",0,38,0.155555555555556
"( 50 , 165 )",0.182574185835055,39,0.204081632653061
"( 50 , 166 )",0.182574185835055,32,0.288888888888889
"( 50 , 167 )",0,38,0.155555555555556
"( 50 , 168 )",0,38,0.155555555555556
"( 50 , 169 )",0,48,0.213114754098361
"( 50 , 170 )",0,66,0.204819277108434
"( 50 , 171 )",0,63,0.148648648648649
"( 50 , 172 )",0,45,0.117647058823529
"( 50 , 173 )",0,42,0.0666666666666667
"( 50 , 174 )",0,39,0.133333333333333
"( 50 , 175 )",0,55,0.191176470588235
"( 50 , 176 )",0,52,0.2
"( 50 , 177 )",0,40,0.183673469387755
"( 50 , 178 )",0,40,0.111111111111111
"( 50 , 179 )",0,36,0.2
"( 50 , 180 )",0,37,0.177777777777778
"( 50 , 181 )",0,38,0.155555555555556
"( 50 , 182 )",0,46,0.08
"( 50 , 183 )",0,64,0.168831168831169
"( 50 , 184 )",0,40,0.183673469387755
"( 50 , 185 )",0,59,0.191780821917808
"( 50 , 186 )",0,57,0.185714285714286
"( 50 , 187 )",0,34,0.244444444444444
"( 50 , 188 )",0,60,0.2
"( 50 , 189 )",0,48,0.142857142857143
"( 50 , 190 )",0.129099444873581,48,0.213114754098361
"( 50 , 191 )",0,57,0.208333333333333
"( 50 , 192 )",0,45,0
"( 50 , 193 )",0,37,0.177777777777778
"( 50 , 194 )",0.129099444873581,47,0.229508196721312
"( 50 , 195 )",0.109108945117996,67,0.182926829268293
"( 50 , 196 )",0,53,0.208955223880597
"( 50 , 197 )",0,49,0.140350877192982
"( 50 , 198 )",0,45,0
"( 50 , 199 )",0,51,0.227272727272727
"( 50 , 200 )",0,49,0.140350877192982
"( 50 , 201 )",0,71,0.183908045977011
"( 50 , 202 )",0,85,0.19047619047619
"( 50 , 203 )",0,57,0.185714285714286
"( 50 , 204 )",0,77,0.16304347826087
"( 50 , 205 )",0,50,0.180327868852459
"( 50 , 206 )",0,54,0.23943661971831
"( 50 , 207 )",0,47,0.229508196721312
"( 50 , 208 )",0,59,0.169014084507042
"( 50 , 209 )",0,52,0.174603174603175
"( 50 , 210 )",0,37,0.177777777777778
"( 50 , 211 )",0,49,0.246153846153846
"( 50 , 212 )",0,41,0.108695652173913
"( 50 , 213 )",0,39,0.133333333333333
"( 50 , 214 )",0,50,0.242424242424242
"( 50 , 215 )",0,59,0.213333333333333
"( 50 , 216 )",0,37,0.177777777777778
"( 50 , 217 )",0,36,0.2
"( 50 , 218 )",0,46,0.163636363636364
"( 50 , 219 )",0,61,0.225
"( 50 , 220 )",0.144337567297406,44,0.266666666666667
"( 50 , 221 )",0,35,0.222222222222222
"( 50 , 222 )",0.144337567297406,44,0.266666666666667
"( 50 , 223 )",0,55,0.17910447761194
"( 50 , 224 )",0,62,0.173333333333333
"( 50 , 225 )",0,55,0.166666666666667
"( 50 , 226 )",0,36,0.2
"( 50 , 227 )",0,39,0.133333333333333
"( 50 , 228 )",0,54,0.169230769230769
"( 50 , 229 )",0,38,0.155555555555556
"( 50 , 230 )",0,30,0.333333333333333
"( 50 , 231 )",0,38,0.155555555555556
"( 50 , 232 )",0,38,0.155555555555556
"( 50 , 233 )",0,58,0.226666666666667
"( 50 , 234 )",0,40,0.111111111111111
"( 50 , 235 )",0,48,0.213114754098361
"( 50 , 236 )",0,37,0.177777777777778
"( 50 , 237 )",0,39,0.133333333333333
"( 50 , 238 )",0,61,0.186666666666667
"( 50 , 239 )",0,37,0.177777777777778
"( 50 , 240 )",0,40,0.111111111111111
"( 50 , 241 )",0,39,0.133333333333333
"( 50 , 242 )",0,40,0.111111111111111
"( 50 , 243 )",0,80,0.2
"( 50 , 244 )",0,53,0.184615384615385
"( 50 , 245 )",0,55,0.166666666666667
"( 50 , 246 )",0,47,0.241935483870968
"( 50 , 247 )",0,57,0.208333333333333
"( 50 , 248 )",0,40,0.111111111111111
"( 50 , 249 )",0,38,0.155555555555556
"( 50 , 250 )",0,39,0.133333333333333
"( 50 , 251 )",0,40,0.111111111111111
"( 50 , 252 )",0,36,0.2
"( 50 , 253 )",0,58,0.194444444444444
"( 50 , 254 )",0,37,0.244897959183674
"( 50 , 255 )",0,59,0.191780821917808
"( 50 , 256 )",0,39,0.133333333333333
"( 50 , 257 )",0,39,0.133333333333333
"( 50 , 258 )",0,66,0.153846153846154
"( 50 , 259 )",0,38,0.155555555555556
"( 51 , 0 )",0,58,0.194444444444444
"( 51 , 1 )",0,62,0.194805194805195
"( 51 , 2 )",0,53,0.231884057971015
"( 51 , 3 )",0,52,0.2
"( 51 , 4 )",0,30,0.268292682926829
"( 51 , 5 )",0,44,0.153846153846154
"( 51 , 6 )",0,25,0.137931034482759
"( 51 , 7 )",0.182574185835055,55,0.246575342465753
"( 51 , 8 )",0,45,0.181818181818182
"( 51 , 9 )",0,25,0.0384615384615384
"( 51 , 10 )",0,31,0.184210526315789
"( 51 , 11 )",0,52,0.133333333333333
"( 51 , 12 )",0,41,0.145833333333333
"( 51 , 13 )",0,101,0.121739130434783
"( 51 , 14 )",0,102,0.11304347826087
"( 51 , 15 )",0,40,0.183673469387755
"( 51 , 16 )",0,20,0.230769230769231
"( 51 , 17 )",0,56,0.151515151515151
"( 51 , 18 )",0,70,0.156626506024096
"( 51 , 19 )",0,60,0.178082191780822
"( 51 , 20 )",0,31,0.261904761904762
"( 51 , 21 )",0,19,0.269230769230769
"( 51 , 22 )",0,49,0.183333333333333
"( 51 , 23 )",0.218217890235992,50,0.193548387096774
"( 51 , 24 )",0,32,0.157894736842105
"( 51 , 25 )",0,36,0.181818181818182
"( 51 , 26 )",0.192450089729875,71,0.154761904761905
"( 51 , 27 )",0,32,0.157894736842105
"( 51 , 28 )",0,44,0.290322580645161
"( 51 , 29 )",0,25,0.107142857142857
"( 51 , 30 )",0.516397779494322,31,0.24390243902439
"( 51 , 31 )",0.516397779494322,30,0.285714285714286
"( 51 , 32 )",0.471404520791032,35,0.375
"( 51 , 33 )",0,39,0.22
"( 51 , 34 )",0,39,0.22
"( 51 , 35 )",0,57,0.185714285714286
"( 51 , 36 )",0.235702260395516,34,0.244444444444444
"( 51 , 37 )",0,43,0.188679245283019
"( 51 , 38 )",0,40,0.230769230769231
"( 51 , 39 )",0.258198889747161,33,0.282608695652174
"( 51 , 40 )",0.235702260395516,44,0.228070175438597
"( 51 , 41 )",0,25,0.166666666666667
"( 51 , 42 )",0,19,0.269230769230769
"( 51 , 43 )",0.471404520791032,37,0.327272727272727
"( 51 , 44 )",0,40,0.2
"( 51 , 45 )",0,22,0.153846153846154
"( 51 , 46 )",0,57,0.173913043478261
"( 51 , 47 )",0,26,0.161290322580645
"( 51 , 48 )",0,35,0.326923076923077
"( 51 , 49 )",0,37,0.159090909090909
"( 51 , 50 )",0.235702260395516,35,0.222222222222222
"( 51 , 51 )",1,0,1
"( 51 , 52 )",0,44,0.153846153846154
"( 51 , 53 )",1,1,0.961538461538462
"( 51 , 54 )",0,34,0.209302325581395
"( 51 , 55 )",0,30,0.189189189189189
"( 51 , 56 )",0,30,0.285714285714286
"( 51 , 57 )",0,48,0.2
"( 51 , 58 )",0.192450089729875,70,0.166666666666667
"( 51 , 59 )",0,24,0.142857142857143
"( 51 , 60 )",0,24,0.142857142857143
"( 51 , 61 )",0,42,0.192307692307692
"( 51 , 62 )",0.516397779494322,29,0.30952380952381
"( 51 , 63 )",0,41,0.226415094339623
"( 51 , 64 )",0,41,0.211538461538462
"( 51 , 65 )",0,84,0.151515151515151
"( 51 , 66 )",0,78,0.170212765957447
"( 51 , 67 )",0,63,0.20253164556962
"( 51 , 68 )",0,105,0.146341463414634
"( 51 , 69 )",0,55,0.202898550724638
"( 51 , 70 )",0,75,0.157303370786517
"( 51 , 71 )",0,39,0.204081632653061
"( 51 , 72 )",0,57,0.197183098591549
"( 51 , 73 )",0,32,0.219512195121951
"( 51 , 74 )",0,101,0.151260504201681
"( 51 , 75 )",0,30,0.25
"( 51 , 76 )",0,101,0.151260504201681
"( 51 , 77 )",0,35,0.204545454545455
"( 51 , 78 )",0,60,0.154929577464789
"( 51 , 79 )",0,84,0.151515151515151
"( 51 , 80 )",0,35,0.204545454545455
"( 51 , 81 )",0,43,0.203703703703704
"( 51 , 82 )",0,91,0.165137614678899
"( 51 , 83 )",0,101,0.151260504201681
"( 51 , 84 )",0,60,0.154929577464789
"( 51 , 85 )",0,52,0.161290322580645
"( 51 , 86 )",0,62,0.173333333333333
"( 51 , 87 )",0,33,0.25
"( 51 , 88 )",0,74,0.159090909090909
"( 51 , 89 )",0,92,0.171171171171171
"( 51 , 90 )",0,59,0.169014084507042
"( 51 , 91 )",0,82,0.163265306122449
"( 51 , 92 )",0,66,0.195121951219512
"( 51 , 93 )",0,48,0.172413793103448
"( 51 , 94 )",0,46,0.233333333333333
"( 51 , 95 )",0,19,0.296296296296296
"( 51 , 96 )",0,92,0.171171171171171
"( 51 , 97 )",0,83,0.178217821782178
"( 51 , 98 )",0,66,0.195121951219512
"( 51 , 99 )",0,66,0.195121951219512
"( 51 , 100 )",0,55,0.202898550724638
"( 51 , 101 )",0,40,0.310344827586207
"( 51 , 102 )",0,41,0.211538461538462
"( 51 , 103 )",0,22,0.185185185185185
"( 51 , 104 )",0,44,0.185185185185185
"( 51 , 105 )",0,54,0.142857142857143
"( 51 , 106 )",0,81,0.15625
"( 51 , 107 )",0,22,0.153846153846154
"( 51 , 108 )",0,46,0.178571428571429
"( 51 , 109 )",0,33,0.266666666666667
"( 51 , 110 )",0,74,0.168539325842697
"( 51 , 111 )",0,29,0.171428571428571
"( 51 , 112 )",0.235702260395516,47,0.298507462686567
"( 51 , 113 )",0,30,0.166666666666667
"( 51 , 114 )",0,51,0.163934426229508
"( 51 , 115 )",0,63,0.171052631578947
"( 51 , 116 )",0,41,0.196078431372549
"( 51 , 117 )",0,46,0.233333333333333
"( 51 , 118 )",0,58,0.147058823529412
"( 51 , 119 )",0,83,0.178217821782178
"( 51 , 120 )",0,26,0
"( 51 , 121 )",0,59,0.191780821917808
"( 51 , 122 )",0,44,0.153846153846154
"( 51 , 123 )",0,52,0.161290322580645
"( 51 , 124 )",0,53,0.184615384615385
"( 51 , 125 )",0,33,0.175
"( 51 , 126 )",0,38,0.136363636363636
"( 51 , 127 )",0,43,0.156862745098039
"( 51 , 128 )",0,50,0.206349206349206
"( 51 , 129 )",0,57,0.173913043478261
"( 51 , 130 )",0,49,0.209677419354839
"( 51 , 131 )",0,77,0.153846153846154
"( 51 , 132 )",0,40,0.2
"( 51 , 133 )",0,53,0.158730158730159
"( 51 , 134 )",0,45,0.23728813559322
"( 51 , 135 )",0,45,0.150943396226415
"( 51 , 136 )",0,56,0.2
"( 51 , 137 )",0.192450089729875,74,0.195652173913043
"( 51 , 138 )",0,39,0.264150943396226
"( 51 , 139 )",0,44,0.214285714285714
"( 51 , 140 )",0,36,0.217391304347826
"( 51 , 141 )",0,26,0.161290322580645
"( 51 , 142 )",0,88,0.145631067961165
"( 51 , 143 )",0,51,0.19047619047619
"( 51 , 144 )",0,51,0.19047619047619
"( 51 , 145 )",0,35,0.204545454545455
"( 51 , 146 )",0,81,0.15625
"( 51 , 147 )",0,36,0.217391304347826
"( 51 , 148 )",0,58,0.171428571428571
"( 51 , 149 )",0,39,0.22
"( 51 , 150 )",0,52,0.147540983606557
"( 51 , 151 )",0,26,0.161290322580645
"( 51 , 152 )",0,64,0.146666666666667
"( 51 , 153 )",0,132,0.114093959731544
"( 51 , 154 )",0,48,0.157894736842105
"( 51 , 155 )",0,62,0.184210526315789
"( 51 , 156 )",0,52,0.1875
"( 51 , 157 )",0,37,0.26
"( 51 , 158 )",0,62,0.184210526315789
"( 51 , 159 )",0,60,0.189189189189189
"( 51 , 160 )",0,35,0.204545454545455
"( 51 , 161 )",0,26,0
"( 51 , 162 )",0,69,0.158536585365854
"( 51 , 163 )",0,22,0.153846153846154
"( 51 , 164 )",0,26,0.277777777777778
"( 51 , 165 )",0,37,0.244897959183674
"( 51 , 166 )",0,31,0.184210526315789
"( 51 , 167 )",0,34,0.227272727272727
"( 51 , 168 )",0,25,0.242424242424242
"( 51 , 169 )",0,50,0.180327868852459
"( 51 , 170 )",0,69,0.168674698795181
"( 51 , 171 )",0,60,0.189189189189189
"( 51 , 172 )",0,38,0.254901960784314
"( 51 , 173 )",0,32,0.272727272727273
"( 51 , 174 )",0,33,0.266666666666667
"( 51 , 175 )",0,55,0.191176470588235
"( 51 , 176 )",0,54,0.169230769230769
"( 51 , 177 )",0,40,0.183673469387755
"( 51 , 178 )",0,34,0.19047619047619
"( 51 , 179 )",0,34,0.19047619047619
"( 51 , 180 )",0,20,0.192307692307692
"( 51 , 181 )",0,24,0.225806451612903
"( 51 , 182 )",0,43,0.14
"( 51 , 183 )",0,67,0.12987012987013
"( 51 , 184 )",0,40,0.183673469387755
"( 51 , 185 )",0,59,0.191780821917808
"( 51 , 186 )",0,61,0.128571428571429
"( 51 , 187 )",0,36,0.181818181818182
"( 51 , 188 )",0,61,0.186666666666667
"( 51 , 189 )",0,44,0.214285714285714
"( 51 , 190 )",0,51,0.163934426229508
"( 51 , 191 )",0,58,0.194444444444444
"( 51 , 192 )",0,26,0
"( 51 , 193 )",0,34,0.170731707317073
"( 51 , 194 )",0,52,0.147540983606557
"( 51 , 195 )",0,69,0.158536585365854
"( 51 , 196 )",0,55,0.17910447761194
"( 51 , 197 )",0,45,0.210526315789474
"( 51 , 198 )",0,26,0
"( 51 , 199 )",0,55,0.166666666666667
"( 51 , 200 )",0,46,0.192982456140351
"( 51 , 201 )",0,72,0.172413793103448
"( 51 , 202 )",0,89,0.152380952380952
"( 51 , 203 )",0,58,0.171428571428571
"( 51 , 204 )",0,76,0.173913043478261
"( 51 , 205 )",0,46,0.245901639344262
"( 51 , 206 )",0,59,0.169014084507042
"( 51 , 207 )",0,50,0.180327868852459
"( 51 , 208 )",0,57,0.197183098591549
"( 51 , 209 )",0,48,0.238095238095238
"( 51 , 210 )",0,31,0.225
"( 51 , 211 )",0,53,0.184615384615385
"( 51 , 212 )",0,35,0.239130434782609
"( 51 , 213 )",0,21,0.192307692307692
"( 51 , 214 )",0,55,0.166666666666667
"( 51 , 215 )",0,59,0.213333333333333
"( 51 , 216 )",0,23,0.323529411764706
"( 51 , 217 )",0,26,0.1875
"( 51 , 218 )",0,45,0.181818181818182
"( 51 , 219 )",0,66,0.175
"( 51 , 220 )",0,52,0.133333333333333
"( 51 , 221 )",0,24,0.2
"( 51 , 222 )",0,52,0.133333333333333
"( 51 , 223 )",0,56,0.164179104477612
"( 51 , 224 )",0,58,0.226666666666667
"( 51 , 225 )",0,50,0.242424242424242
"( 51 , 226 )",0,28,0.151515151515151
"( 51 , 227 )",0,33,0.25
"( 51 , 228 )",0,54,0.169230769230769
"( 51 , 229 )",0,32,0.2
"( 51 , 230 )",0,29,0.121212121212121
"( 51 , 231 )",0,36,0.2
"( 51 , 232 )",0,36,0.2
"( 51 , 233 )",0,62,0.173333333333333
"( 51 , 234 )",0,34,0.227272727272727
"( 51 , 235 )",0,48,0.213114754098361
"( 51 , 236 )",0,33,0.232558139534884
"( 51 , 237 )",0,24,0.0769230769230769
"( 51 , 238 )",0,59,0.213333333333333
"( 51 , 239 )",0,23,0.272727272727273
"( 51 , 240 )",0,32,0.272727272727273
"( 51 , 241 )",0,33,0.25
"( 51 , 242 )",0,18,0.307692307692308
"( 51 , 243 )",0,87,0.13
"( 51 , 244 )",0,55,0.153846153846154
"( 51 , 245 )",0,50,0.242424242424242
"( 51 , 246 )",0,54,0.129032258064516
"( 51 , 247 )",0,60,0.166666666666667
"( 51 , 248 )",0,28,0.176470588235294
"( 51 , 249 )",0,25,0.342105263157895
"( 51 , 250 )",0,24,0.368421052631579
"( 51 , 251 )",0,34,0.227272727272727
"( 51 , 252 )",0,31,0.184210526315789
"( 51 , 253 )",0,59,0.180555555555556
"( 51 , 254 )",0,37,0.244897959183674
"( 51 , 255 )",0,59,0.191780821917808
"( 51 , 256 )",0,20,0.230769230769231
"( 51 , 257 )",0,31,0.184210526315789
"( 51 , 258 )",0,63,0.192307692307692
"( 51 , 259 )",0,34,0.209302325581395
"( 52 , 0 )",0,61,0.152777777777778
"( 52 , 1 )",0,63,0.181818181818182
"( 52 , 2 )",0,56,0.188405797101449
"( 52 , 3 )",0,54,0.169230769230769
"( 52 , 4 )",0.14142135623731,42,0.192307692307692
"( 52 , 5 )",0,43,0.173076923076923
"( 52 , 6 )",0,45,0.134615384615385
"( 52 , 7 )",0,59,0.191780821917808
"( 52 , 8 )",0,46,0.163636363636364
"( 52 , 9 )",0,46,0.115384615384615
"( 52 , 10 )",0,44,0.153846153846154
"( 52 , 11 )",0,48,0.2
"( 52 , 12 )",0,45,0.134615384615385
"( 52 , 13 )",0,95,0.173913043478261
"( 52 , 14 )",0,94,0.182608695652174
"( 52 , 15 )",0,46,0.115384615384615
"( 52 , 16 )",0,42,0.192307692307692
"( 52 , 17 )",0,51,0.227272727272727
"( 52 , 18 )",0,69,0.168674698795181
"( 52 , 19 )",0,58,0.205479452054795
"( 52 , 20 )",0,45,0.134615384615385
"( 52 , 21 )",0,44,0.153846153846154
"( 52 , 22 )",0,48,0.2
"( 52 , 23 )",0.119522860933439,50,0.193548387096774
"( 52 , 24 )",0,39,0.25
"( 52 , 25 )",0,42,0.192307692307692
"( 52 , 26 )",0.105409255338946,67,0.202380952380952
"( 52 , 27 )",0,40,0.230769230769231
"( 52 , 28 )",0.282842712474619,48,0.225806451612903
"( 52 , 29 )",0,41,0.211538461538462
"( 52 , 30 )",0,40,0.211538461538462
"( 52 , 31 )",0,44,0.153846153846154
"( 52 , 32 )",0,49,0.125
"( 52 , 33 )",0,46,0.115384615384615
"( 52 , 34 )",0,46,0.115384615384615
"( 52 , 35 )",0,59,0.157142857142857
"( 52 , 36 )",0,42,0.173076923076923
"( 52 , 37 )",0,49,0.0754716981132075
"( 52 , 38 )",0,47,0.0961538461538461
"( 52 , 39 )",0,42,0.192307692307692
"( 52 , 40 )",0,48,0.157894736842105
"( 52 , 41 )",0,41,0.211538461538462
"( 52 , 42 )",0,46,0.115384615384615
"( 52 , 43 )",0,49,0.109090909090909
"( 52 , 44 )",0,45,0.134615384615385
"( 52 , 45 )",0.282842712474619,38,0.269230769230769
"( 52 , 46 )",0,58,0.159420289855073
"( 52 , 47 )",0,40,0.230769230769231
"( 52 , 48 )",0,44,0.153846153846154
"( 52 , 49 )",0,41,0.211538461538462
"( 52 , 50 )",0,41,0.192307692307692
"( 52 , 51 )",0,44,0.153846153846154
"( 52 , 52 )",1,0,1
"( 52 , 53 )",0,44,0.153846153846154
"( 52 , 54 )",0.158113883008419,40,0.230769230769231
"( 52 , 55 )",0,41,0.211538461538462
"( 52 , 56 )",0,46,0.115384615384615
"( 52 , 57 )",0,49,0.183333333333333
"( 52 , 58 )",0.105409255338946,68,0.19047619047619
"( 52 , 59 )",0,41,0.211538461538462
"( 52 , 60 )",0,41,0.211538461538462
"( 52 , 61 )",0,49,0.0576923076923077
"( 52 , 62 )",0,45,0.134615384615385
"( 52 , 63 )",0.129099444873581,46,0.132075471698113
"( 52 , 64 )",0.14142135623731,44,0.153846153846154
"( 52 , 65 )",0,83,0.161616161616162
"( 52 , 66 )",0.286038776773678,74,0.212765957446808
"( 52 , 67 )",0,65,0.177215189873418
"( 52 , 68 )",0,99,0.195121951219512
"( 52 , 69 )",0.111803398874989,56,0.188405797101449
"( 52 , 70 )",0,70,0.213483146067416
"( 52 , 71 )",0,46,0.115384615384615
"( 52 , 72 )",0.119522860933439,57,0.183098591549296
"( 52 , 73 )",0,45,0.134615384615385
"( 52 , 74 )",0,97,0.184873949579832
"( 52 , 75 )",0,43,0.173076923076923
"( 52 , 76 )",0,97,0.184873949579832
"( 52 , 77 )",0,43,0.173076923076923
"( 52 , 78 )",0,58,0.183098591549296
"( 52 , 79 )",0,83,0.161616161616162
"( 52 , 80 )",0,43,0.173076923076923
"( 52 , 81 )",0,47,0.12962962962963
"( 52 , 82 )",0,89,0.18348623853211
"( 52 , 83 )",0,97,0.184873949579832
"( 52 , 84 )",0,58,0.183098591549296
"( 52 , 85 )",0,48,0.225806451612903
"( 52 , 86 )",0,63,0.16
"( 52 , 87 )",0,43,0.173076923076923
"( 52 , 88 )",0,71,0.193181818181818
"( 52 , 89 )",0,93,0.162162162162162
"( 52 , 90 )",0,59,0.169014084507042
"( 52 , 91 )",0,75,0.23469387755102
"( 52 , 92 )",0.335410196624968,60,0.268292682926829
"( 52 , 93 )",0.129099444873581,46,0.206896551724138
"( 52 , 94 )",0.387298334620742,44,0.266666666666667
"( 52 , 95 )",0,38,0.269230769230769
"( 52 , 96 )",0,93,0.162162162162162
"( 52 , 97 )",0,83,0.178217821782178
"( 52 , 98 )",0.335410196624968,60,0.268292682926829
"( 52 , 99 )",0.335410196624968,60,0.268292682926829
"( 52 , 100 )",0.358568582800318,49,0.289855072463768
"( 52 , 101 )",0,50,0.137931034482759
"( 52 , 102 )",0.14142135623731,44,0.153846153846154
"( 52 , 103 )",0,39,0.25
"( 52 , 104 )",0,46,0.148148148148148
"( 52 , 105 )",0,51,0.19047619047619
"( 52 , 106 )",0,75,0.208333333333333
"( 52 , 107 )",0,43,0.173076923076923
"( 52 , 108 )",0,49,0.125
"( 52 , 109 )",0,44,0.153846153846154
"( 52 , 110 )",0,69,0.224719101123595
"( 52 , 111 )",0,39,0.25
"( 52 , 112 )",0,57,0.149253731343284
"( 52 , 113 )",0,40,0.230769230769231
"( 52 , 114 )",0,52,0.147540983606557
"( 52 , 115 )",0,59,0.223684210526316
"( 52 , 116 )",0,45,0.134615384615385
"( 52 , 117 )",0,51,0.15
"( 52 , 118 )",0,58,0.147058823529412
"( 52 , 119 )",0.0877058019307029,81,0.198019801980198
"( 52 , 120 )",0,52,0
"( 52 , 121 )",0,61,0.164383561643836
"( 52 , 122 )",0,44,0.153846153846154
"( 52 , 123 )",0,50,0.193548387096774
"( 52 , 124 )",0,51,0.215384615384615
"( 52 , 125 )",0,41,0.211538461538462
"( 52 , 126 )",0,41,0.211538461538462
"( 52 , 127 )",0,45,0.134615384615385
"( 52 , 128 )",0,53,0.158730158730159
"( 52 , 129 )",0,56,0.188405797101449
"( 52 , 130 )",0,48,0.225806451612903
"( 52 , 131 )",0,74,0.186813186813187
"( 52 , 132 )",0,46,0.115384615384615
"( 52 , 133 )",0,53,0.158730158730159
"( 52 , 134 )",0,51,0.135593220338983
"( 52 , 135 )",0,46,0.113207547169811
"( 52 , 136 )",0,51,0.257142857142857
"( 52 , 137 )",0,72,0.217391304347826
"( 52 , 138 )",0,45,0.150943396226415
"( 52 , 139 )",0,48,0.142857142857143
"( 52 , 140 )",0,44,0.134615384615385
"( 52 , 141 )",0,41,0.211538461538462
"( 52 , 142 )",0,83,0.194174757281553
"( 52 , 143 )",0,52,0.174603174603175
"( 52 , 144 )",0.239045721866879,53,0.158730158730159
"( 52 , 145 )",0,42,0.192307692307692
"( 52 , 146 )",0,74,0.229166666666667
"( 52 , 147 )",0,44,0.134615384615385
"( 52 , 148 )",0,56,0.2
"( 52 , 149 )",0,41,0.192307692307692
"( 52 , 150 )",0,52,0.147540983606557
"( 52 , 151 )",0,41,0.211538461538462
"( 52 , 152 )",0,60,0.2
"( 52 , 153 )",0,123,0.174496644295302
"( 52 , 154 )",0,47,0.175438596491228
"( 52 , 155 )",0,59,0.210526315789474
"( 52 , 156 )",0,51,0.203125
"( 52 , 157 )",0,42,0.173076923076923
"( 52 , 158 )",0,57,0.223684210526316
"( 52 , 159 )",0,60,0.189189189189189
"( 52 , 160 )",0,44,0.153846153846154
"( 52 , 161 )",0,52,0
"( 52 , 162 )",0,66,0.195121951219512
"( 52 , 163 )",0,44,0.153846153846154
"( 52 , 164 )",0,43,0.173076923076923
"( 52 , 165 )",0,46,0.115384615384615
"( 52 , 166 )",0,44,0.153846153846154
"( 52 , 167 )",0,40,0.230769230769231
"( 52 , 168 )",0,45,0.134615384615385
"( 52 , 169 )",0,50,0.180327868852459
"( 52 , 170 )",0,68,0.180722891566265
"( 52 , 171 )",0,60,0.189189189189189
"( 52 , 172 )",0,45,0.134615384615385
"( 52 , 173 )",0,44,0.153846153846154
"( 52 , 174 )",0,43,0.173076923076923
"( 52 , 175 )",0.223606797749979,54,0.191176470588235
"( 52 , 176 )",0,54,0.169230769230769
"( 52 , 177 )",0,44,0.153846153846154
"( 52 , 178 )",0,42,0.192307692307692
"( 52 , 179 )",0,41,0.211538461538462
"( 52 , 180 )",0,46,0.115384615384615
"( 52 , 181 )",0,40,0.230769230769231
"( 52 , 182 )",0,46,0.115384615384615
"( 52 , 183 )",0,61,0.207792207792208
