"","tfidf simlarity","edit distance","edit distance similarity"
"( 11 , 1 )",0,46,0.192982456140351
"( 11 , 2 )",0,46,0.192982456140351
"( 11 , 3 )",0.125988157669742,66,0.266666666666667
"( 11 , 4 )",0,54,0.228571428571429
"( 11 , 5 )",0,45,0.210526315789474
"( 11 , 6 )",0,66,0.232558139534884
"( 11 , 7 )",0,47,0.175438596491228
"( 11 , 8 )",0,57,0.24
"( 11 , 9 )",0,57,0.208333333333333
"( 11 , 10 )",0,57,0.197183098591549
"( 11 , 11 )",1,0,1
"( 11 , 12 )",0,48,0.157894736842105
"( 11 , 13 )",0.154303349962092,45,0.210526315789474
"( 11 , 14 )",0,48,0.157894736842105
"( 11 , 15 )",0,56,0.176470588235294
"( 11 , 16 )",0,48,0.261538461538461
"( 11 , 17 )",0,47,0.175438596491228
"( 11 , 18 )",0,47,0.241935483870968
"( 11 , 19 )",0,47,0.172413793103448
"( 11 , 20 )",0,98,0.203252032520325
"( 11 , 21 )",0,47,0.229508196721312
"( 11 , 22 )",0,57,0.161764705882353
"( 11 , 23 )",0,48,0.261538461538461
"( 11 , 24 )",0.239045721866879,57,0.269230769230769
"( 11 , 25 )",0,45,0.210526315789474
"( 11 , 26 )",0,50,0.12280701754386
"( 11 , 27 )",0.125988157669742,45,0.210526315789474
"( 11 , 28 )",0,55,0.222222222222222
"( 11 , 29 )",0.154303349962092,45,0.210526315789474
"( 11 , 30 )",0.142857142857143,44,0.290322580645161
"( 11 , 31 )",0,47,0.175438596491228
"( 11 , 32 )",0.133630620956212,45,0.274193548387097
"( 11 , 33 )",0,45,0.210526315789474
"( 11 , 34 )",0,49,0.140350877192982
"( 11 , 35 )",0,48,0.157894736842105
"( 11 , 36 )",0,48,0.2
"( 11 , 37 )",0,48,0.2
"( 11 , 38 )",0,48,0.157894736842105
"( 11 , 39 )",0.142857142857143,45,0.258064516129032
"( 11 , 40 )",0,45,0.210526315789474
"( 11 , 41 )",0,43,0.210526315789474
"( 11 , 42 )",0,46,0.192982456140351
"( 11 , 43 )",0,44,0.210526315789474
"( 11 , 44 )",0,47,0.175438596491228
"( 11 , 45 )",0,50,0.253731343283582
"( 11 , 46 )",0,50,0.193548387096774
"( 11 , 47 )",0.142857142857143,54,0.169230769230769
"( 11 , 48 )",0,45,0.210526315789474
"( 11 , 49 )",0,46,0.206896551724138
"( 11 , 50 )",0,50,0.193548387096774
"( 11 , 51 )",0,47,0.175438596491228
"( 11 , 52 )",0,46,0.192982456140351
"( 11 , 53 )",0,45,0.210526315789474
"( 11 , 54 )",0.154303349962092,45,0.210526315789474
"( 11 , 55 )",0.142857142857143,51,0.227272727272727
"( 11 , 56 )",0,42,0.263157894736842
"( 11 , 57 )",0,46,0.192982456140351
"( 11 , 58 )",0,52,0.0877192982456141
"( 11 , 59 )",0.169030850945703,42,0.263157894736842
"( 11 , 60 )",0.142857142857143,55,0.236111111111111
"( 11 , 61 )",0,41,0.280701754385965
"( 11 , 62 )",0.188982236504614,41,0.280701754385965
"( 11 , 63 )",0,78,0.227722772277228
"( 11 , 64 )",0,50,0.12280701754386
"( 11 , 65 )",0,48,0.157894736842105
"( 11 , 66 )",0,60,0.210526315789474
"( 11 , 67 )",0.154303349962092,44,0.228070175438597
"( 11 , 68 )",0.154303349962092,41,0.280701754385965
"( 11 , 69 )",0,46,0.192982456140351
"( 11 , 70 )",0,49,0.169491525423729
"( 11 , 71 )",0,45,0.210526315789474
"( 11 , 72 )",0,45,0.210526315789474
"( 11 , 73 )",0,72,0.225806451612903
"( 11 , 74 )",0,46,0.192982456140351
"( 11 , 75 )",0,46,0.192982456140351
"( 11 , 76 )",0,60,0.230769230769231
"( 11 , 77 )",0,43,0.245614035087719
"( 11 , 78 )",0.188982236504614,41,0.280701754385965
"( 11 , 79 )",0,46,0.192982456140351
"( 11 , 80 )",0,47,0.175438596491228
"( 11 , 81 )",0,45,0.210526315789474
"( 11 , 82 )",0,42,0.263157894736842
"( 11 , 83 )",0,57,0.197183098591549
"( 11 , 84 )",0,48,0.157894736842105
"( 11 , 85 )",0,45,0.210526315789474
"( 11 , 86 )",0,55,0.140625
"( 11 , 87 )",0,46,0.192982456140351
"( 11 , 88 )",0,70,0.239130434782609
"( 11 , 89 )",0,43,0.245614035087719
"( 11 , 90 )",0,45,0.210526315789474
"( 11 , 91 )",0,47,0.175438596491228
"( 11 , 92 )",0,48,0.140350877192982
"( 11 , 93 )",0,45,0.210526315789474
"( 11 , 94 )",0,54,0.164179104477612
"( 11 , 95 )",0,40,0.280701754385965
"( 11 , 96 )",0,47,0.229508196721312
"( 11 , 97 )",0.142857142857143,45,0.296875
"( 11 , 98 )",0,53,0.196969696969697
"( 11 , 99 )",0,64,0.247058823529412
"( 11 , 100 )",0,50,0.152542372881356
"( 11 , 101 )",0.154303349962092,42,0.263157894736842
"( 11 , 102 )",0,53,0.253521126760563
"( 11 , 103 )",0.119522860933439,69,0.224719101123595
"( 11 , 104 )",0,44,0.228070175438597
"( 11 , 105 )",0.142857142857143,51,0.271428571428571
"( 11 , 106 )",0,46,0.192982456140351
"( 11 , 107 )",0,46,0.192982456140351
"( 11 , 108 )",0,57,0.296296296296296
"( 11 , 109 )",0.169030850945703,44,0.228070175438597
"( 11 , 110 )",0.119522860933439,69,0.215909090909091
"( 11 , 111 )",0,43,0.245614035087719
"( 11 , 112 )",0,52,0.133333333333333
"( 11 , 113 )",0,47,0.175438596491228
"( 11 , 114 )",0,46,0.192982456140351
"( 11 , 115 )",0,64,0.209876543209877
"( 11 , 116 )",0.133630620956212,54,0.289473684210526
"( 11 , 117 )",0,62,0.2125
"( 11 , 118 )",0.154303349962092,39,0.315789473684211
"( 11 , 119 )",0,57,0.296296296296296
"( 11 , 120 )",0,54,0.205882352941177
"( 11 , 121 )",0.142857142857143,50,0.295774647887324
"( 11 , 122 )",0,47,0.175438596491228
"( 11 , 123 )",0,54,0.191176470588235
"( 11 , 124 )",0,49,0.222222222222222
"( 11 , 125 )",0,48,0.2
"( 11 , 126 )",0.125988157669742,53,0.220588235294118
"( 11 , 127 )",0.154303349962092,41,0.280701754385965
"( 11 , 128 )",0.169030850945703,40,0.298245614035088
"( 11 , 129 )",0,45,0.210526315789474
"( 11 , 130 )",0,49,0.246153846153846
"( 11 , 131 )",0.142857142857143,53,0.131147540983607
"( 11 , 132 )",0,45,0.318181818181818
"( 11 , 133 )",0.109108945117996,80,0.215686274509804
"( 11 , 134 )",0,43,0.295081967213115
"( 11 , 135 )",0,44,0.228070175438597
"( 11 , 136 )",0,67,0.238636363636364
"( 11 , 137 )",0,62,0.24390243902439
"( 11 , 138 )",0,43,0.245614035087719
"( 11 , 139 )",0,46,0.245901639344262
"( 11 , 140 )",0.169030850945703,40,0.298245614035088
"( 11 , 141 )",0,53,0.171875
"( 11 , 142 )",0,70,0.247311827956989
"( 11 , 143 )",0,54,0.15625
"( 11 , 144 )",0,48,0.2
"( 11 , 145 )",0,47,0.229508196721312
"( 11 , 146 )",0.133630620956212,62,0.270588235294118
"( 11 , 147 )",0,52,0.212121212121212
"( 11 , 148 )",0,87,0.223214285714286
"( 11 , 149 )",0,54,0.169230769230769
"( 11 , 150 )",0.125988157669742,59,0.253164556962025
"( 11 , 151 )",0,48,0.157894736842105
"( 11 , 152 )",0,46,0.192982456140351
"( 11 , 153 )",0,47,0.229508196721312
"( 11 , 154 )",0,67,0.229885057471264
"( 11 , 155 )",0.104828483672192,76,0.208333333333333
"( 11 , 156 )",0,44,0.210526315789474
"( 11 , 157 )",0.125988157669742,48,0.213114754098361
"( 11 , 158 )",0,101,0.184
"( 11 , 159 )",0.104828483672192,92,0.233333333333333
"( 11 , 160 )",0,74,0.237113402061856
"( 11 , 161 )",0.125988157669742,68,0.260869565217391
"( 11 , 162 )",0,49,0.209677419354839
"( 11 , 163 )",0,57,0.25
"( 11 , 164 )",0,67,0.182926829268293
"( 11 , 165 )",0,59,0.178082191780822
"( 11 , 166 )",0.125988157669742,67,0.202380952380952
"( 11 , 167 )",0,80,0.207920792079208
"( 11 , 168 )",0.125988157669742,64,0.209876543209877
"( 11 , 169 )",0,74,0.221052631578947
"( 11 , 170 )",0,58,0.236842105263158
"( 12 , 0 )",0,33,0.282608695652174
"( 12 , 1 )",0,38,0.173913043478261
"( 12 , 2 )",0,38,0.173913043478261
"( 12 , 3 )",0,72,0.2
"( 12 , 4 )",0,54,0.228571428571429
"( 12 , 5 )",0,41,0.18
"( 12 , 6 )",0,64,0.255813953488372
"( 12 , 7 )",1,4,0.91304347826087
"( 12 , 8 )",0.377964473009227,52,0.306666666666667
"( 12 , 9 )",0.176776695296637,57,0.208333333333333
"( 12 , 10 )",0.188982236504614,56,0.211267605633803
"( 12 , 11 )",0,48,0.157894736842105
"( 12 , 12 )",1,0,1
"( 12 , 13 )",0,38,0.173913043478261
"( 12 , 14 )",1,0,1
"( 12 , 15 )",0,49,0.279411764705882
"( 12 , 16 )",0.377964473009227,38,0.415384615384615
"( 12 , 17 )",0,37,0.195652173913043
"( 12 , 18 )",0,45,0.274193548387097
"( 12 , 19 )",0,47,0.189655172413793
"( 12 , 20 )",0,101,0.178861788617886
"( 12 , 21 )",0,48,0.213114754098361
"( 12 , 22 )",0,49,0.279411764705882
"( 12 , 23 )",0.377964473009227,36,0.446153846153846
"( 12 , 24 )",0,64,0.17948717948718
"( 12 , 25 )",0,42,0.207547169811321
"( 12 , 26 )",0,48,0.142857142857143
"( 12 , 27 )",0,42,0.176470588235294
"( 12 , 28 )",0,58,0.194444444444444
"( 12 , 29 )",0,38,0.173913043478261
"( 12 , 30 )",0,47,0.241935483870968
"( 12 , 31 )",0,37,0.195652173913043
"( 12 , 32 )",0,48,0.225806451612903
"( 12 , 33 )",0,43,0.188679245283019
"( 12 , 34 )",0.447213595499958,41,0.226415094339623
"( 12 , 35 )",0.447213595499958,40,0.245283018867924
"( 12 , 36 )",0.377964473009227,48,0.2
"( 12 , 37 )",0.377964473009227,50,0.166666666666667
"( 12 , 38 )",0.377964473009227,44,0.214285714285714
"( 12 , 39 )",0,47,0.241935483870968
"( 12 , 40 )",0.447213595499958,21,0.543478260869565
"( 12 , 41 )",0.25,38,0.283018867924528
"( 12 , 42 )",0,36,0.234042553191489
"( 12 , 43 )",0.25,37,0.30188679245283
"( 12 , 44 )",0,41,0.240740740740741
"( 12 , 45 )",0,50,0.253731343283582
"( 12 , 46 )",0,47,0.241935483870968
"( 12 , 47 )",0.188982236504614,39,0.4
"( 12 , 48 )",0,41,0.240740740740741
"( 12 , 49 )",0.408248290463863,46,0.206896551724138
"( 12 , 50 )",0,47,0.241935483870968
"( 12 , 51 )",0,36,0.217391304347826
"( 12 , 52 )",0,37,0.195652173913043
"( 12 , 53 )",0,37,0.195652173913043
"( 12 , 54 )",0,40,0.130434782608696
"( 12 , 55 )",0,51,0.227272727272727
"( 12 , 56 )",0,37,0.195652173913043
"( 12 , 57 )",0,41,0.108695652173913
"( 12 , 58 )",0,41,0.108695652173913
"( 12 , 59 )",0,41,0.108695652173913
"( 12 , 60 )",0,54,0.25
"( 12 , 61 )",0,39,0.152173913043478
"( 12 , 62 )",0,37,0.173913043478261
"( 12 , 63 )",0,80,0.207920792079208
"( 12 , 64 )",0,41,0.108695652173913
"( 12 , 65 )",0,35,0.239130434782609
"( 12 , 66 )",0,59,0.223684210526316
"( 12 , 67 )",0,40,0.130434782608696
"( 12 , 68 )",0,36,0.217391304347826
"( 12 , 69 )",0,36,0.217391304347826
"( 12 , 70 )",0,46,0.220338983050847
"( 12 , 71 )",0,41,0.18
"( 12 , 72 )",0,38,0.173913043478261
"( 12 , 73 )",0,72,0.225806451612903
"( 12 , 74 )",0,32,0.304347826086957
"( 12 , 75 )",0,42,0.25
"( 12 , 76 )",0,58,0.256410256410256
"( 12 , 77 )",0,37,0.195652173913043
"( 12 , 78 )",0,34,0.260869565217391
"( 12 , 79 )",0.223606797749979,35,0.239130434782609
"( 12 , 80 )",0,36,0.217391304347826
"( 12 , 81 )",0,36,0.217391304347826
"( 12 , 82 )",0,36,0.217391304347826
"( 12 , 83 )",0,55,0.225352112676056
"( 12 , 84 )",0,34,0.260869565217391
"( 12 , 85 )",0,37,0.195652173913043
"( 12 , 86 )",0,48,0.234375
"( 12 , 87 )",0,40,0.183673469387755
"( 12 , 88 )",0,71,0.228260869565217
"( 12 , 89 )",0,36,0.217391304347826
"( 12 , 90 )",0.223606797749979,35,0.239130434782609
"( 12 , 91 )",0,43,0.232142857142857
"( 12 , 92 )",0.223606797749979,37,0.327272727272727
"( 12 , 93 )",0,31,0.326086956521739
"( 12 , 94 )",0,50,0.253731343283582
"( 12 , 95 )",0,42,0.0652173913043478
"( 12 , 96 )",0,48,0.213114754098361
"( 12 , 97 )",0,47,0.265625
"( 12 , 98 )",0,54,0.181818181818182
"( 12 , 99 )",0,68,0.2
"( 12 , 100 )",0,45,0.23728813559322
"( 12 , 101 )",0,38,0.173913043478261
"( 12 , 102 )",0,52,0.267605633802817
"( 12 , 103 )",0,69,0.224719101123595
"( 12 , 104 )",0,37,0.195652173913043
"( 12 , 105 )",0,55,0.214285714285714
"( 12 , 106 )",0,36,0.217391304347826
"( 12 , 107 )",0,46,0.192982456140351
"( 12 , 108 )",0,66,0.185185185185185
"( 12 , 109 )",0,35,0.239130434782609
"( 12 , 110 )",0,67,0.238636363636364
"( 12 , 111 )",0,37,0.195652173913043
"( 12 , 112 )",0,41,0.316666666666667
"( 12 , 113 )",0,45,0.181818181818182
"( 12 , 114 )",0,43,0.173076923076923
"( 12 , 115 )",0,62,0.234567901234568
"( 12 , 116 )",0,60,0.210526315789474
"( 12 , 117 )",0,61,0.2375
"( 12 , 118 )",0,40,0.183673469387755
"( 12 , 119 )",0,66,0.185185185185185
"( 12 , 120 )",0,48,0.294117647058823
"( 12 , 121 )",0,55,0.225352112676056
"( 12 , 122 )",0,36,0.217391304347826
"( 12 , 123 )",0,47,0.308823529411765
"( 12 , 124 )",0,47,0.253968253968254
"( 12 , 125 )",0,45,0.25
"( 12 , 126 )",0,52,0.235294117647059
"( 12 , 127 )",0,41,0.163265306122449
"( 12 , 128 )",0,37,0.173913043478261
"( 12 , 129 )",0,37,0.195652173913043
"( 12 , 130 )",0,52,0.2
"( 12 , 131 )",0,50,0.180327868852459
"( 12 , 132 )",0,55,0.166666666666667
"( 12 , 133 )",0,81,0.205882352941177
"( 12 , 134 )",0,49,0.19672131147541
"( 12 , 135 )",0,45,0.117647058823529
"( 12 , 136 )",0,70,0.204545454545455
"( 12 , 137 )",0,63,0.231707317073171
"( 12 , 138 )",0,35,0.239130434782609
"( 12 , 139 )",0,50,0.180327868852459
"( 12 , 140 )",0,37,0.195652173913043
"( 12 , 141 )",0,48,0.25
"( 12 , 142 )",0,77,0.172043010752688
"( 12 , 143 )",0,50,0.21875
"( 12 , 144 )",0,49,0.183333333333333
"( 12 , 145 )",0,47,0.229508196721312
"( 12 , 146 )",0,69,0.188235294117647
"( 12 , 147 )",0,46,0.303030303030303
"( 12 , 148 )",0,92,0.178571428571429
"( 12 , 149 )",0,52,0.2
"( 12 , 150 )",0,61,0.227848101265823
"( 12 , 151 )",0,37,0.195652173913043
"( 12 , 152 )",0,38,0.173913043478261
"( 12 , 153 )",0,46,0.245901639344262
"( 12 , 154 )",0,68,0.218390804597701
"( 12 , 155 )",0,76,0.208333333333333
"( 12 , 156 )",0,40,0.166666666666667
"( 12 , 157 )",0,48,0.213114754098361
"( 12 , 158 )",0,98,0.216
"( 12 , 159 )",0,94,0.216666666666667
"( 12 , 160 )",0.158113883008419,75,0.22680412371134
"( 12 , 161 )",0,72,0.217391304347826
"( 12 , 162 )",0,49,0.209677419354839
"( 12 , 163 )",0,60,0.210526315789474
"( 12 , 164 )",0,55,0.329268292682927
"( 12 , 165 )",0.166666666666667,51,0.301369863013699
"( 12 , 166 )",0,68,0.19047619047619
"( 12 , 167 )",0,77,0.237623762376238
"( 12 , 168 )",0,63,0.222222222222222
"( 12 , 169 )",0,75,0.210526315789474
"( 12 , 170 )",0,61,0.197368421052632
"( 13 , 0 )",0.182574185835055,35,0.102564102564103
"( 13 , 1 )",0,33,0.153846153846154
"( 13 , 2 )",0,33,0.153846153846154
"( 13 , 3 )",0.136082763487954,71,0.211111111111111
"( 13 , 4 )",0,56,0.2
"( 13 , 5 )",0,40,0.2
"( 13 , 6 )",0.123091490979333,68,0.209302325581395
"( 13 , 7 )",0,38,0.173913043478261
"( 13 , 8 )",0,60,0.2
"( 13 , 9 )",0,57,0.208333333333333
"( 13 , 10 )",0,56,0.211267605633803
"( 13 , 11 )",0.154303349962092,45,0.210526315789474
"( 13 , 12 )",0,38,0.173913043478261
"( 13 , 13 )",1,0,1
"( 13 , 14 )",0,38,0.173913043478261
"( 13 , 15 )",0,53,0.220588235294118
"( 13 , 16 )",0,48,0.261538461538461
"( 13 , 17 )",0,33,0.153846153846154
"( 13 , 18 )",0.166666666666667,43,0.306451612903226
"( 13 , 19 )",0,46,0.206896551724138
"( 13 , 20 )",0,105,0.146341463414634
"( 13 , 21 )",0.144337567297406,48,0.213114754098361
"( 13 , 22 )",0,55,0.191176470588235
"( 13 , 23 )",0,49,0.246153846153846
"( 13 , 24 )",0,63,0.192307692307692
"( 13 , 25 )",0,43,0.188679245283019
"( 13 , 26 )",0.154303349962092,39,0.303571428571429
"( 13 , 27 )",0.136082763487954,42,0.176470588235294
"( 13 , 28 )",0,58,0.194444444444444
"( 13 , 29 )",1,4,0.897435897435897
"( 13 , 30 )",0.154303349962092,51,0.17741935483871
"( 13 , 31 )",0,33,0.153846153846154
"( 13 , 32 )",0.144337567297406,49,0.209677419354839
"( 13 , 33 )",0,43,0.188679245283019
"( 13 , 34 )",0,44,0.169811320754717
"( 13 , 35 )",0,43,0.188679245283019
"( 13 , 36 )",0,46,0.233333333333333
"( 13 , 37 )",0,46,0.233333333333333
"( 13 , 38 )",0,43,0.232142857142857
"( 13 , 39 )",0.154303349962092,51,0.17741935483871
"( 13 , 40 )",0,33,0.153846153846154
"( 13 , 41 )",0,44,0.169811320754717
"( 13 , 42 )",0,38,0.191489361702128
"( 13 , 43 )",0,45,0.150943396226415
"( 13 , 44 )",0,41,0.240740740740741
"( 13 , 45 )",0,55,0.164179104477612
"( 13 , 46 )",0,49,0.209677419354839
"( 13 , 47 )",0.154303349962092,52,0.2
"( 13 , 48 )",0,40,0.259259259259259
"( 13 , 49 )",0,44,0.241379310344828
"( 13 , 50 )",0,50,0.193548387096774
"( 13 , 51 )",0,31,0.205128205128205
"( 13 , 52 )",0,40,0.130434782608696
"( 13 , 53 )",0,32,0.17948717948718
"( 13 , 54 )",0.166666666666667,34,0.19047619047619
"( 13 , 55 )",0.154303349962092,51,0.227272727272727
"( 13 , 56 )",0,39,0.133333333333333
"( 13 , 57 )",0,36,0.217391304347826
"( 13 , 58 )",0,35,0.102564102564103
"( 13 , 59 )",0.182574185835055,36,0.217391304347826
"( 13 , 60 )",0.154303349962092,56,0.222222222222222
"( 13 , 61 )",0,30,0.230769230769231
"( 13 , 62 )",0.204124145231932,32,0.17948717948718
"( 13 , 63 )",0,82,0.188118811881188
"( 13 , 64 )",0,33,0.153846153846154
"( 13 , 65 )",0,31,0.17948717948718
"( 13 , 66 )",0,63,0.171052631578947
"( 13 , 67 )",0.166666666666667,38,0.155555555555556
"( 13 , 68 )",0.166666666666667,33,0.153846153846154
"( 13 , 69 )",0,33,0.153846153846154
"( 13 , 70 )",0,46,0.220338983050847
"( 13 , 71 )",0,42,0.16
"( 13 , 72 )",0,34,0.209302325581395
"( 13 , 73 )",0,76,0.182795698924731
"( 13 , 74 )",0,32,0.17948717948718
"( 13 , 75 )",0.144337567297406,46,0.178571428571429
"( 13 , 76 )",0,65,0.166666666666667
"( 13 , 77 )",0,34,0.128205128205128
"( 13 , 78 )",0,34,0.128205128205128
"( 13 , 79 )",0,36,0.142857142857143
"( 13 , 80 )",0,32,0.17948717948718
"( 13 , 81 )",0,34,0.128205128205128
"( 13 , 82 )",0,32,0.17948717948718
"( 13 , 83 )",0,57,0.197183098591549
"( 13 , 84 )",0,34,0.128205128205128
"( 13 , 85 )",0,30,0.230769230769231
"( 13 , 86 )",0,51,0.203125
"( 13 , 87 )",0,40,0.183673469387755
"( 13 , 88 )",0,75,0.184782608695652
"( 13 , 89 )",0,33,0.153846153846154
"( 13 , 90 )",0,36,0.162790697674419
"( 13 , 91 )",0,45,0.196428571428571
"( 13 , 92 )",0,46,0.163636363636364
"( 13 , 93 )",0,34,0.128205128205128
"( 13 , 94 )",0,51,0.238805970149254
"( 13 , 95 )",0.166666666666667,32,0.304347826086957
"( 13 , 96 )",0,49,0.19672131147541
"( 13 , 97 )",0.154303349962092,50,0.21875
"( 13 , 98 )",0,50,0.242424242424242
"( 13 , 99 )",0.144337567297406,69,0.188235294117647
"( 13 , 100 )",0.154303349962092,43,0.271186440677966
"( 13 , 101 )",0.166666666666667,35,0.204545454545455
"( 13 , 102 )",0,57,0.197183098591549
"( 13 , 103 )",0.129099444873581,71,0.202247191011236
"( 13 , 104 )",0,32,0.17948717948718
"( 13 , 105 )",0.154303349962092,58,0.171428571428571
"( 13 , 106 )",0,31,0.205128205128205
"( 13 , 107 )",0,45,0.210526315789474
"( 13 , 108 )",0.144337567297406,59,0.271604938271605
"( 13 , 109 )",0.182574185835055,33,0.153846153846154
"( 13 , 110 )",0.129099444873581,71,0.193181818181818
"( 13 , 111 )",0,33,0.153846153846154
"( 13 , 112 )",0,49,0.183333333333333
"( 13 , 113 )",0,43,0.218181818181818
"( 13 , 114 )",0,43,0.173076923076923
"( 13 , 115 )",0.136082763487954,66,0.185185185185185
"( 13 , 116 )",0,61,0.197368421052632
"( 13 , 117 )",0,63,0.2125
"( 13 , 118 )",0.166666666666667,38,0.224489795918367
"( 13 , 119 )",0.144337567297406,59,0.271604938271605
"( 13 , 120 )",0,56,0.176470588235294
"( 13 , 121 )",0.154303349962092,58,0.183098591549296
"( 13 , 122 )",0,30,0.230769230769231
"( 13 , 123 )",0,51,0.25
"( 13 , 124 )",0,49,0.222222222222222
"( 13 , 125 )",0,49,0.183333333333333
"( 13 , 126 )",0.136082763487954,54,0.205882352941177
"( 13 , 127 )",0,42,0.142857142857143
"( 13 , 128 )",0,36,0.121951219512195
"( 13 , 129 )",0,33,0.153846153846154
"( 13 , 130 )",0,52,0.2
"( 13 , 131 )",0.154303349962092,49,0.19672131147541
"( 13 , 132 )",0.144337567297406,54,0.181818181818182
"( 13 , 133 )",0.117851130197758,87,0.147058823529412
"( 13 , 134 )",0,49,0.19672131147541
"( 13 , 135 )",0,41,0.196078431372549
"( 13 , 136 )",0.123091490979333,70,0.204545454545455
"( 13 , 137 )",0,64,0.219512195121951
"( 13 , 138 )",0,33,0.153846153846154
"( 13 , 139 )",0,47,0.229508196721312
"( 13 , 140 )",0.182574185835055,36,0.142857142857143
"( 13 , 141 )",0,55,0.140625
"( 13 , 142 )",0,78,0.161290322580645
"( 13 , 143 )",0.166666666666667,52,0.1875
"( 13 , 144 )",0,45,0.25
"( 13 , 145 )",0,49,0.19672131147541
"( 13 , 146 )",0.144337567297406,71,0.164705882352941
"( 13 , 147 )",0,53,0.196969696969697
"( 13 , 148 )",0,92,0.178571428571429
"( 13 , 149 )",0,51,0.215384615384615
"( 13 , 150 )",0.136082763487954,64,0.189873417721519
"( 13 , 151 )",0,37,0.119047619047619
"( 13 , 152 )",0,37,0.159090909090909
"( 13 , 153 )",0.136082763487954,50,0.180327868852459
"( 13 , 154 )",0,68,0.218390804597701
"( 13 , 155 )",0.11322770341446,79,0.177083333333333
"( 13 , 156 )",0,39,0.1875
"( 13 , 157 )",0,49,0.180327868852459
"( 13 , 158 )",0,104,0.168
"( 13 , 159 )",0,99,0.175
"( 13 , 160 )",0,77,0.206185567010309
"( 13 , 161 )",0.136082763487954,75,0.184782608695652
"( 13 , 162 )",0,49,0.209677419354839
"( 13 , 163 )",0,62,0.184210526315789
"( 13 , 164 )",0,69,0.158536585365854
"( 13 , 165 )",0,62,0.150684931506849
"( 13 , 166 )",0.136082763487954,68,0.19047619047619
"( 13 , 167 )",0,83,0.168316831683168
"( 13 , 168 )",0.136082763487954,67,0.172839506172839
"( 13 , 169 )",0,77,0.189473684210526
"( 13 , 170 )",0,63,0.171052631578947
"( 14 , 0 )",0,33,0.282608695652174
"( 14 , 1 )",0,38,0.173913043478261
"( 14 , 2 )",0,38,0.173913043478261
"( 14 , 3 )",0,72,0.2
"( 14 , 4 )",0,54,0.228571428571429
"( 14 , 5 )",0,41,0.18
"( 14 , 6 )",0,64,0.255813953488372
"( 14 , 7 )",1,4,0.91304347826087
"( 14 , 8 )",0.377964473009227,52,0.306666666666667
"( 14 , 9 )",0.176776695296637,57,0.208333333333333
"( 14 , 10 )",0.188982236504614,56,0.211267605633803
"( 14 , 11 )",0,48,0.157894736842105
"( 14 , 12 )",1,0,1
"( 14 , 13 )",0,38,0.173913043478261
"( 14 , 14 )",1,0,1
"( 14 , 15 )",0,49,0.279411764705882
"( 14 , 16 )",0.377964473009227,38,0.415384615384615
"( 14 , 17 )",0,37,0.195652173913043
"( 14 , 18 )",0,45,0.274193548387097
"( 14 , 19 )",0,47,0.189655172413793
"( 14 , 20 )",0,101,0.178861788617886
"( 14 , 21 )",0,48,0.213114754098361
"( 14 , 22 )",0,49,0.279411764705882
"( 14 , 23 )",0.377964473009227,36,0.446153846153846
"( 14 , 24 )",0,64,0.17948717948718
"( 14 , 25 )",0,42,0.207547169811321
"( 14 , 26 )",0,48,0.142857142857143
"( 14 , 27 )",0,42,0.176470588235294
"( 14 , 28 )",0,58,0.194444444444444
"( 14 , 29 )",0,38,0.173913043478261
"( 14 , 30 )",0,47,0.241935483870968
"( 14 , 31 )",0,37,0.195652173913043
"( 14 , 32 )",0,48,0.225806451612903
"( 14 , 33 )",0,43,0.188679245283019
"( 14 , 34 )",0.447213595499958,41,0.226415094339623
"( 14 , 35 )",0.447213595499958,40,0.245283018867924
"( 14 , 36 )",0.377964473009227,48,0.2
"( 14 , 37 )",0.377964473009227,50,0.166666666666667
"( 14 , 38 )",0.377964473009227,44,0.214285714285714
"( 14 , 39 )",0,47,0.241935483870968
"( 14 , 40 )",0.447213595499958,21,0.543478260869565
"( 14 , 41 )",0.25,38,0.283018867924528
"( 14 , 42 )",0,36,0.234042553191489
"( 14 , 43 )",0.25,37,0.30188679245283
"( 14 , 44 )",0,41,0.240740740740741
"( 14 , 45 )",0,50,0.253731343283582
"( 14 , 46 )",0,47,0.241935483870968
"( 14 , 47 )",0.188982236504614,39,0.4
"( 14 , 48 )",0,41,0.240740740740741
"( 14 , 49 )",0.408248290463863,46,0.206896551724138
"( 14 , 50 )",0,47,0.241935483870968
"( 14 , 51 )",0,36,0.217391304347826
"( 14 , 52 )",0,37,0.195652173913043
"( 14 , 53 )",0,37,0.195652173913043
"( 14 , 54 )",0,40,0.130434782608696
"( 14 , 55 )",0,51,0.227272727272727
"( 14 , 56 )",0,37,0.195652173913043
"( 14 , 57 )",0,41,0.108695652173913
"( 14 , 58 )",0,41,0.108695652173913
"( 14 , 59 )",0,41,0.108695652173913
"( 14 , 60 )",0,54,0.25
"( 14 , 61 )",0,39,0.152173913043478
"( 14 , 62 )",0,37,0.173913043478261
"( 14 , 63 )",0,80,0.207920792079208
"( 14 , 64 )",0,41,0.108695652173913
"( 14 , 65 )",0,35,0.239130434782609
"( 14 , 66 )",0,59,0.223684210526316
"( 14 , 67 )",0,40,0.130434782608696
"( 14 , 68 )",0,36,0.217391304347826
"( 14 , 69 )",0,36,0.217391304347826
"( 14 , 70 )",0,46,0.220338983050847
"( 14 , 71 )",0,41,0.18
"( 14 , 72 )",0,38,0.173913043478261
