"","tfidf simlarity","edit distance","edit distance similarity"
"( 24 , 96 )",0,76,0.208333333333333
"( 24 , 97 )",0,71,0.260416666666667
"( 24 , 98 )",0.0953462589245592,79,0.177083333333333
"( 24 , 99 )",0.111803398874989,72,0.25
"( 24 , 100 )",0.350823207722812,69,0.28125
"( 24 , 101 )",0.129099444873581,69,0.28125
"( 24 , 102 )",0.111803398874989,69,0.28125
"( 24 , 103 )",0,72,0.25
"( 24 , 104 )",0,75,0.21875
"( 24 , 105 )",0,73,0.239583333333333
"( 24 , 106 )",0.1,72,0.25
"( 24 , 107 )",0,75,0.21875
"( 24 , 108 )",0.0877058019307029,88,0.254237288135593
"( 24 , 109 )",0,74,0.229166666666667
"( 24 , 110 )",0.258198889747161,65,0.322916666666667
"( 24 , 111 )",0.0912870929175277,71,0.260416666666667
"( 24 , 112 )",0,72,0.25
"( 24 , 113 )",0,78,0.1875
"( 24 , 114 )",0,72,0.25
"( 24 , 115 )",0.258198889747161,63,0.34375
"( 24 , 116 )",0.158113883008419,65,0.3125
"( 24 , 117 )",0,71,0.260416666666667
"( 24 , 118 )",0,73,0.239583333333333
"( 24 , 119 )",0.158113883008419,72,0.25
"( 24 , 120 )",0,75,0.21875
"( 24 , 121 )",0.258198889747161,67,0.302083333333333
"( 24 , 122 )",0,73,0.239583333333333
"( 24 , 123 )",0,73,0.239583333333333
"( 24 , 124 )",0,76,0.208333333333333
"( 24 , 125 )",0.223606797749979,73,0.239583333333333
"( 24 , 126 )",0,73,0.239583333333333
"( 24 , 127 )",0,75,0.21875
"( 24 , 128 )",0.14142135623731,75,0.21875
"( 24 , 129 )",0,77,0.197916666666667
"( 24 , 130 )",0.258198889747161,69,0.28125
"( 24 , 131 )",0,70,0.270833333333333
"( 24 , 132 )",0,73,0.239583333333333
"( 24 , 133 )",0,77,0.197916666666667
"( 24 , 134 )",0,76,0.208333333333333
"( 24 , 135 )",0.223606797749979,77,0.197916666666667
"( 24 , 136 )",0,73,0.239583333333333
"( 24 , 137 )",0.223606797749979,56,0.416666666666667
"( 24 , 138 )",0,73,0.239583333333333
"( 24 , 139 )",0,69,0.28125
"( 24 , 140 )",0.14142135623731,73,0.239583333333333
"( 24 , 141 )",0,81,0.15625
"( 24 , 142 )",0.258198889747161,67,0.302083333333333
"( 24 , 143 )",0,68,0.291666666666667
"( 24 , 144 )",0.111803398874989,67,0.302083333333333
"( 24 , 145 )",0.223606797749979,72,0.25
"( 24 , 146 )",0.129099444873581,65,0.322916666666667
"( 24 , 147 )",0,72,0.25
"( 24 , 148 )",0,75,0.21875
"( 24 , 149 )",0,82,0.145833333333333
"( 24 , 150 )",0,79,0.166666666666667
"( 24 , 151 )",0.14142135623731,78,0.1875
"( 24 , 152 )",0.119522860933439,68,0.291666666666667
"( 24 , 153 )",0,76,0.208333333333333
"( 24 , 154 )",0,79,0.233009708737864
"( 24 , 155 )",0.074535599249993,89,0.219298245614035
"( 24 , 156 )",0.0674199862463242,109,0.248275862068966
"( 24 , 157 )",0,76,0.197916666666667
"( 24 , 158 )",0,73,0.239583333333333
"( 24 , 159 )",0.119522860933439,75,0.21875
"( 24 , 160 )",0,80,0.183673469387755
"( 24 , 161 )",0,89,0.152380952380952
"( 24 , 162 )",0.105409255338946,77,0.197916666666667
"( 24 , 163 )",0,78,0.1875
"( 24 , 164 )",0,73,0.239583333333333
"( 24 , 165 )",0,73,0.239583333333333
"( 24 , 166 )",0,74,0.229166666666667
"( 24 , 167 )",0,86,0.203703703703704
"( 24 , 168 )",0,82,0.171717171717172
"( 24 , 169 )",0,75,0.197916666666667
"( 24 , 170 )",0.0953462589245592,72,0.25
"( 24 , 171 )",0.0877058019307029,80,0.183673469387755
"( 24 , 172 )",0,75,0.21875
"( 24 , 173 )",0,83,0.238532110091743
"( 24 , 174 )",0,74,0.229166666666667
"( 24 , 175 )",0,77,0.197916666666667
"( 24 , 176 )",0,78,0.1875
"( 24 , 177 )",0,72,0.25
"( 24 , 178 )",0,84,0.158415841584158
"( 24 , 179 )",0,81,0.15625
"( 24 , 180 )",0,77,0.197916666666667
"( 24 , 181 )",0,79,0.177083333333333
"( 24 , 182 )",0,95,0.227642276422764
"( 24 , 183 )",0,74,0.229166666666667
"( 24 , 184 )",0,75,0.21875
"( 24 , 185 )",0,76,0.208333333333333
"( 24 , 186 )",0,78,0.1875
"( 24 , 187 )",0,76,0.208333333333333
"( 24 , 188 )",0,73,0.239583333333333
"( 24 , 189 )",0,76,0.208333333333333
"( 24 , 190 )",0,82,0.203883495145631
"( 24 , 191 )",0,72,0.25
"( 24 , 192 )",0,73,0.239583333333333
"( 24 , 193 )",0.0953462589245592,74,0.229166666666667
"( 24 , 194 )",0,73,0.239583333333333
"( 24 , 195 )",0,76,0.208333333333333
"( 24 , 196 )",0,87,0.179245283018868
"( 24 , 197 )",0.0632455532033676,114,0.23489932885906
"( 24 , 198 )",0,81,0.15625
"( 24 , 199 )",0.0877058019307029,84,0.125
"( 24 , 200 )",0.119522860933439,72,0.25
"( 24 , 201 )",0.0725476250110012,77,0.197916666666667
"( 24 , 202 )",0,113,0.215277777777778
"( 24 , 203 )",0.105409255338946,75,0.21875
"( 24 , 204 )",0,96,0.225806451612903
"( 24 , 205 )",0.074535599249993,87,0.25
"( 24 , 206 )",0.076696498884737,83,0.135416666666667
"( 24 , 207 )",0.0912870929175277,75,0.21875
"( 24 , 208 )",0,79,0.177083333333333
"( 24 , 209 )",0.0912870929175277,80,0.166666666666667
"( 24 , 210 )",0,72,0.25
"( 24 , 211 )",0,77,0.197916666666667
"( 24 , 212 )",0,78,0.1875
"( 24 , 213 )",0.0877058019307029,83,0.263157894736842
"( 24 , 214 )",0.0816496580927726,112,0.238095238095238
"( 24 , 215 )",0,78,0.1875
"( 24 , 216 )",0,74,0.229166666666667
"( 24 , 217 )",0,74,0.229166666666667
"( 24 , 218 )",0,102,0.186046511627907
"( 24 , 219 )",0,74,0.229166666666667
"( 24 , 220 )",0.119522860933439,72,0.25
"( 24 , 221 )",0,75,0.21875
"( 24 , 222 )",0,80,0.166666666666667
"( 24 , 223 )",0,80,0.166666666666667
"( 24 , 224 )",0,75,0.21875
"( 24 , 225 )",0,72,0.25
"( 24 , 226 )",0,74,0.229166666666667
"( 24 , 227 )",0,75,0.21875
"( 24 , 228 )",0,74,0.229166666666667
"( 24 , 229 )",0,79,0.177083333333333
"( 24 , 230 )",0.105409255338946,71,0.260416666666667
"( 24 , 231 )",0.0845154254728517,85,0.227272727272727
"( 24 , 232 )",0,70,0.270833333333333
"( 24 , 233 )",0,74,0.229166666666667
"( 24 , 234 )",0,76,0.208333333333333
"( 24 , 235 )",0,72,0.25
"( 24 , 236 )",0.0877058019307029,74,0.229166666666667
"( 24 , 237 )",0.0845154254728517,81,0.213592233009709
"( 24 , 238 )",0.0845154254728517,81,0.213592233009709
"( 24 , 239 )",0,70,0.260416666666667
"( 24 , 240 )",0,73,0.239583333333333
"( 24 , 241 )",0,73,0.239583333333333
"( 24 , 242 )",0,76,0.208333333333333
"( 24 , 243 )",0.190692517849118,70,0.270833333333333
"( 24 , 244 )",0.0953462589245592,74,0.21875
"( 24 , 245 )",0,78,0.1875
"( 24 , 246 )",0,72,0.25
"( 24 , 247 )",0.190692517849118,69,0.28125
"( 24 , 248 )",0,76,0.208333333333333
"( 24 , 249 )",0.0953462589245592,78,0.1875
"( 24 , 250 )",0,74,0.229166666666667
"( 24 , 251 )",0,104,0.246376811594203
"( 24 , 252 )",0,87,0.201834862385321
"( 24 , 253 )",0.111803398874989,72,0.25
"( 24 , 254 )",0,78,0.1875
"( 24 , 255 )",0.119522860933439,70,0.270833333333333
"( 24 , 256 )",0.1,79,0.177083333333333
"( 24 , 257 )",0,73,0.239583333333333
"( 24 , 258 )",0.111803398874989,71,0.260416666666667
"( 24 , 259 )",0,77,0.1875
"( 24 , 260 )",0,77,0.197916666666667
"( 24 , 261 )",0,80,0.166666666666667
"( 24 , 262 )",0,73,0.239583333333333
"( 24 , 263 )",0,70,0.270833333333333
"( 24 , 264 )",0,75,0.21875
"( 24 , 265 )",0,73,0.239583333333333
"( 24 , 266 )",0,78,0.1875
"( 24 , 267 )",0.163299316185545,89,0.239316239316239
"( 24 , 268 )",0.0877058019307029,87,0.163461538461538
"( 24 , 269 )",0,72,0.25
"( 24 , 270 )",0.0953462589245592,72,0.25
"( 24 , 271 )",0.2,71,0.260416666666667
"( 24 , 272 )",0.1,79,0.177083333333333
"( 24 , 273 )",0,72,0.25
"( 24 , 274 )",0.1,71,0.260416666666667
"( 24 , 275 )",0.074535599249993,86,0.180952380952381
"( 24 , 276 )",0,77,0.197916666666667
"( 24 , 277 )",0,75,0.21875
"( 24 , 278 )",0.1,74,0.229166666666667
"( 24 , 279 )",0,66,0.3125
"( 25 , 0 )",0,82,0.226415094339623
"( 25 , 1 )",0,55,0.294871794871795
"( 25 , 2 )",0,58,0.246753246753247
"( 25 , 3 )",0,85,0.247787610619469
"( 25 , 4 )",0,42,0.34375
"( 25 , 5 )",0,63,0.3
"( 25 , 6 )",0.102062072615966,96,0.244094488188976
"( 25 , 7 )",0,55,0.294871794871795
"( 25 , 8 )",0,45,0.296875
"( 25 , 9 )",0,70,0.211111111111111
"( 25 , 10 )",0,70,0.222222222222222
"( 25 , 11 )",0,47,0.265625
"( 25 , 12 )",0,44,0.3125
"( 25 , 13 )",0,82,0.240740740740741
"( 25 , 14 )",0,44,0.3125
"( 25 , 15 )",0,87,0.25
"( 25 , 16 )",0,65,0.282608695652174
"( 25 , 17 )",0,50,0.21875
"( 25 , 18 )",0,52,0.1875
"( 25 , 19 )",0.210818510677892,64,0.247058823529412
"( 25 , 20 )",0.129099444873581,74,0.244897959183674
"( 25 , 21 )",0,44,0.296875
"( 25 , 22 )",0.204124145231932,47,0.265625
"( 25 , 23 )",0.166666666666667,48,0.25
"( 25 , 24 )",0,73,0.239583333333333
"( 25 , 25 )",1,0,1
"( 25 , 26 )",1,7,0.890625
"( 25 , 27 )",0,55,0.214285714285714
"( 25 , 28 )",0.288675134594813,47,0.428571428571429
"( 25 , 29 )",0,55,0.285714285714286
"( 25 , 30 )",0.408248290463863,36,0.4375
"( 25 , 31 )",0.182574185835055,42,0.34375
"( 25 , 32 )",0,50,0.230769230769231
"( 25 , 33 )",0,57,0.25
"( 25 , 34 )",0,89,0.245762711864407
"( 25 , 35 )",0,41,0.359375
"( 25 , 36 )",0.129099444873581,68,0.381818181818182
"( 25 , 37 )",0.272165526975909,58,0.369565217391304
"( 25 , 38 )",0.136082763487954,66,0.258426966292135
"( 25 , 39 )",0.288675134594813,52,0.306666666666667
"( 25 , 40 )",0,53,0.205882352941177
"( 25 , 41 )",0.166666666666667,55,0.236111111111111
"( 25 , 42 )",0,48,0.333333333333333
"( 25 , 43 )",0.182574185835055,43,0.328125
"( 25 , 44 )",0,59,0.230769230769231
"( 25 , 45 )",0,50,0.203125
"( 25 , 46 )",0.144337567297406,51,0.212121212121212
"( 25 , 47 )",0.136082763487954,60,0.230769230769231
"( 25 , 48 )",0,96,0.267175572519084
"( 25 , 49 )",0.136082763487954,65,0.226190476190476
"( 25 , 50 )",0.136082763487954,52,0.267605633802817
"( 25 , 51 )",0.123091490979333,76,0.262135922330097
"( 25 , 52 )",0.136082763487954,56,0.291139240506329
"( 25 , 53 )",0.154303349962092,56,0.263157894736842
"( 25 , 54 )",0.166666666666667,49,0.257575757575758
"( 25 , 55 )",0.246182981958666,60,0.333333333333333
"( 25 , 56 )",0,52,0.1875
"( 25 , 57 )",0,52,0.2
"( 25 , 58 )",0,53,0.184615384615385
"( 25 , 59 )",0,51,0.203125
"( 25 , 60 )",0,54,0.166666666666667
"( 25 , 61 )",0,90,0.262295081967213
"( 25 , 62 )",0.333333333333333,35,0.4375
"( 25 , 63 )",0,59,0.243589743589744
"( 25 , 64 )",0,51,0.203125
"( 25 , 65 )",0,46,0.265625
"( 25 , 66 )",0,68,0.276595744680851
"( 25 , 67 )",0.144337567297406,51,0.271428571428571
"( 25 , 68 )",0,51,0.203125
"( 25 , 69 )",0,69,0.206896551724138
"( 25 , 70 )",0,48,0.25
"( 25 , 71 )",0.306186217847897,64,0.353535353535353
"( 25 , 72 )",0,45,0.296875
"( 25 , 73 )",0,47,0.265625
"( 25 , 74 )",0,47,0.265625
"( 25 , 75 )",0,46,0.28125
"( 25 , 76 )",0,48,0.25
"( 25 , 77 )",0,46,0.28125
"( 25 , 78 )",0,63,0.2125
"( 25 , 79 )",0,53,0.242857142857143
"( 25 , 80 )",0.235702260395516,61,0.046875
"( 25 , 81 )",0,51,0.260869565217391
"( 25 , 82 )",0,65,0.214285714285714
"( 25 , 83 )",0.166666666666667,47,0.25
"( 25 , 84 )",0,69,0.265957446808511
"( 25 , 85 )",0,45,0.296875
"( 25 , 86 )",0,59,0.280487804878049
"( 25 , 87 )",0,45,0.296875
"( 25 , 88 )",0,48,0.25
"( 25 , 89 )",0,54,0.228571428571429
"( 25 , 90 )",0,58,0.301204819277108
"( 25 , 91 )",0,77,0.252427184466019
"( 25 , 92 )",0,51,0.238805970149254
"( 25 , 93 )",0,55,0.140625
"( 25 , 94 )",0,71,0.228260869565217
"( 25 , 95 )",0,56,0.317073170731707
"( 25 , 96 )",0,49,0.234375
"( 25 , 97 )",0,49,0.234375
"( 25 , 98 )",0.123091490979333,70,0.270833333333333
"( 25 , 99 )",0.144337567297406,61,0.25609756097561
"( 25 , 100 )",0.226455406828919,65,0.293478260869565
"( 25 , 101 )",0,47,0.25
"( 25 , 102 )",0,60,0.117647058823529
"( 25 , 103 )",0,48,0.25
"( 25 , 104 )",0.136082763487954,55,0.30379746835443
"( 25 , 105 )",0,52,0.171875
"( 25 , 106 )",0,52,0.287671232876712
"( 25 , 107 )",0,62,0.194805194805195
"( 25 , 108 )",0,89,0.245762711864407
"( 25 , 109 )",0.154303349962092,49,0.234375
"( 25 , 110 )",0,48,0.25
"( 25 , 111 )",0,56,0.243243243243243
"( 25 , 112 )",0,55,0.166666666666667
"( 25 , 113 )",0,46,0.265625
"( 25 , 114 )",0,50,0.21875
"( 25 , 115 )",0,49,0.234375
"( 25 , 116 )",0,51,0.203125
"( 25 , 117 )",0,54,0.28
"( 25 , 118 )",0,50,0.21875
"( 25 , 119 )",0,48,0.25
"( 25 , 120 )",0,50,0.21875
"( 25 , 121 )",0,50,0.21875
"( 25 , 122 )",0,46,0.28125
"( 25 , 123 )",0,49,0.234375
"( 25 , 124 )",0,47,0.265625
"( 25 , 125 )",0,58,0.202702702702703
"( 25 , 126 )",0,49,0.234375
"( 25 , 127 )",0,50,0.21875
"( 25 , 128 )",0,49,0.234375
"( 25 , 129 )",0,46,0.28125
"( 25 , 130 )",0,49,0.234375
"( 25 , 131 )",0,50,0.253731343283582
"( 25 , 132 )",0,52,0.1875
"( 25 , 133 )",0,47,0.265625
"( 25 , 134 )",0,46,0.28125
"( 25 , 135 )",0,51,0.203125
"( 25 , 136 )",0,44,0.3125
"( 25 , 137 )",0,55,0.202898550724638
"( 25 , 138 )",0,46,0.28125
"( 25 , 139 )",0,54,0.214285714285714
"( 25 , 140 )",0,50,0.203125
"( 25 , 141 )",0,45,0.296875
"( 25 , 142 )",0,50,0.21875
"( 25 , 143 )",0,52,0.212121212121212
"( 25 , 144 )",0,54,0.27027027027027
"( 25 , 145 )",0,52,0.253521126760563
"( 25 , 146 )",0,48,0.25
"( 25 , 147 )",0,55,0.225352112676056
"( 25 , 148 )",0,47,0.265625
"( 25 , 149 )",0,51,0.203125
"( 25 , 150 )",0,49,0.234375
"( 25 , 151 )",0.182574185835055,47,0.265625
"( 25 , 152 )",0.154303349962092,51,0.203125
"( 25 , 153 )",0,47,0.265625
"( 25 , 154 )",0,75,0.271844660194175
"( 25 , 155 )",0,79,0.307017543859649
"( 25 , 156 )",0,107,0.262068965517241
"( 25 , 157 )",0,50,0.21875
"( 25 , 158 )",0,53,0.231884057971015
"( 25 , 159 )",0,49,0.234375
"( 25 , 160 )",0,74,0.244897959183674
"( 25 , 161 )",0,72,0.314285714285714
"( 25 , 162 )",0,61,0.314606741573034
"( 25 , 163 )",0,55,0.3125
"( 25 , 164 )",0,51,0.260869565217391
"( 25 , 165 )",0,56,0.253333333333333
"( 25 , 166 )",0,59,0.280487804878049
"( 25 , 167 )",0,76,0.296296296296296
"( 25 , 168 )",0,73,0.262626262626263
"( 25 , 169 )",0,65,0.197530864197531
"( 25 , 170 )",0,67,0.238636363636364
"( 25 , 171 )",0,70,0.285714285714286
"( 25 , 172 )",0,46,0.28125
"( 25 , 173 )",0,77,0.293577981651376
"( 25 , 174 )",0,51,0.25
"( 25 , 175 )",0,49,0.234375
"( 25 , 176 )",0,69,0.241758241758242
"( 25 , 177 )",0,62,0.234567901234568
"( 25 , 178 )",0,78,0.227722772277228
"( 25 , 179 )",0,71,0.236559139784946
"( 25 , 180 )",0,56,0.151515151515151
"( 25 , 181 )",0,48,0.25
"( 25 , 182 )",0,93,0.24390243902439
"( 25 , 183 )",0,63,0.222222222222222
"( 25 , 184 )",0,59,0.233766233766234
"( 25 , 185 )",0,55,0.153846153846154
"( 25 , 186 )",0,69,0.258064516129032
"( 25 , 187 )",0,64,0.264367816091954
"( 25 , 188 )",0,50,0.21875
"( 25 , 189 )",0,67,0.279569892473118
"( 25 , 190 )",0,76,0.262135922330097
"( 25 , 191 )",0,51,0.203125
"( 25 , 192 )",0,50,0.21875
"( 25 , 193 )",0,60,0.210526315789474
"( 25 , 194 )",0,50,0.21875
"( 25 , 195 )",0,46,0.28125
"( 25 , 196 )",0,78,0.264150943396226
"( 25 , 197 )",0,110,0.261744966442953
"( 25 , 198 )",0,64,0.255813953488372
"( 25 , 199 )",0,66,0.271739130434783
"( 25 , 200 )",0,46,0.265625
"( 25 , 201 )",0,60,0.230769230769231
"( 25 , 202 )",0,106,0.263888888888889
"( 25 , 203 )",0,54,0.166666666666667
"( 25 , 204 )",0,88,0.290322580645161
"( 25 , 205 )",0,82,0.293103448275862
"( 25 , 206 )",0,73,0.21505376344086
"( 25 , 207 )",0,56,0.208333333333333
"( 25 , 208 )",0,50,0.21875
"( 25 , 209 )",0,60,0.166666666666667
"( 25 , 210 )",0,51,0.203125
"( 25 , 211 )",0,61,0.194805194805195
"( 25 , 212 )",0,63,0.2125
"( 25 , 213 )",0,83,0.271929824561403
"( 25 , 214 )",0,111,0.244897959183674
"( 25 , 215 )",0,52,0.315789473684211
"( 25 , 216 )",0,49,0.234375
"( 25 , 217 )",0,47,0.265625
"( 25 , 218 )",0,99,0.201550387596899
"( 25 , 219 )",0,48,0.25
"( 25 , 220 )",0,48,0.283582089552239
"( 25 , 221 )",0,56,0.222222222222222
"( 25 , 222 )",0,52,0.1875
"( 25 , 223 )",0,52,0.1875
"( 25 , 224 )",0,62,0.194805194805195
"( 25 , 225 )",0,45,0.296875
"( 25 , 226 )",0,60,0.240506329113924
"( 25 , 227 )",0,46,0.28125
"( 25 , 228 )",0,46,0.28125
"( 25 , 229 )",0,51,0.203125
"( 25 , 230 )",0,49,0.234375
"( 25 , 231 )",0,85,0.227272727272727
"( 25 , 232 )",0,63,0.2125
"( 25 , 233 )",0,56,0.2
"( 25 , 234 )",0,49,0.234375
"( 25 , 235 )",0,50,0.21875
"( 25 , 236 )",0,59,0.2625
"( 25 , 237 )",0,80,0.223300970873786
"( 25 , 238 )",0,80,0.223300970873786
"( 25 , 239 )",0,57,0.269230769230769
"( 25 , 240 )",0,45,0.296875
"( 25 , 241 )",0,48,0.25
"( 25 , 242 )",0,49,0.234375
"( 25 , 243 )",0,59,0.169014084507042
"( 25 , 244 )",0,55,0.296296296296296
"( 25 , 245 )",0,63,0.258823529411765
"( 25 , 246 )",0,57,0.205479452054795
"( 25 , 247 )",0,59,0.180555555555556
"( 25 , 248 )",0,58,0.169014084507042
"( 25 , 249 )",0,67,0.287234042553192
"( 25 , 250 )",0,53,0.263888888888889
"( 25 , 251 )",0,109,0.210144927536232
"( 25 , 252 )",0,81,0.256880733944954
"( 25 , 253 )",0,50,0.21875
"( 25 , 254 )",0,66,0.232558139534884
"( 25 , 255 )",0,52,0.208955223880597
"( 25 , 256 )",0,65,0.308510638297872
"( 25 , 257 )",0,53,0.273972602739726
"( 25 , 258 )",0,49,0.246153846153846
"( 25 , 259 )",0,59,0.271604938271605
"( 25 , 260 )",0,57,0.219178082191781
"( 25 , 261 )",0,62,0.247058823529412
"( 25 , 262 )",0,49,0.234375
"( 25 , 263 )",0,57,0.197183098591549
"( 25 , 264 )",0,51,0.203125
"( 25 , 265 )",0,53,0.140625
"( 25 , 266 )",0,51,0.227272727272727
"( 25 , 267 )",0,85,0.273504273504274
"( 25 , 268 )",0,71,0.317307692307692
"( 25 , 269 )",0,64,0.272727272727273
"( 25 , 270 )",0,65,0.274725274725275
"( 25 , 271 )",0,60,0.333333333333333
"( 25 , 272 )",0,69,0.230769230769231
"( 25 , 273 )",0,58,0.325581395348837
"( 25 , 274 )",0,53,0.171875
"( 25 , 275 )",0,77,0.266666666666667
"( 25 , 276 )",0,43,0.328125
"( 25 , 277 )",0,52,0.253521126760563
"( 25 , 278 )",0,49,0.234375
"( 25 , 279 )",0,58,0.265822784810127
"( 26 , 0 )",0,83,0.216981132075472
"( 26 , 1 )",0,57,0.269230769230769
"( 26 , 2 )",0,57,0.25974025974026
"( 26 , 3 )",0,86,0.238938053097345
"( 26 , 4 )",0,40,0.375
"( 26 , 5 )",0,64,0.288888888888889
"( 26 , 6 )",0.102062072615966,95,0.251968503937008
"( 26 , 7 )",0,55,0.294871794871795
"( 26 , 8 )",0,47,0.265625
"( 26 , 9 )",0,72,0.2
"( 26 , 10 )",0,70,0.222222222222222
"( 26 , 11 )",0,49,0.234375
"( 26 , 12 )",0,43,0.328125
"( 26 , 13 )",0,83,0.231481481481482
"( 26 , 14 )",0,44,0.3125
"( 26 , 15 )",0,88,0.241379310344828
"( 26 , 16 )",0,68,0.260869565217391
"( 26 , 17 )",0,51,0.203125
"( 26 , 18 )",0,52,0.1875
"( 26 , 19 )",0.210818510677892,62,0.270588235294118
"( 26 , 20 )",0.129099444873581,71,0.275510204081633
"( 26 , 21 )",0,46,0.265625
"( 26 , 22 )",0.204124145231932,46,0.28125
"( 26 , 23 )",0.166666666666667,47,0.265625
"( 26 , 24 )",0,74,0.229166666666667
"( 26 , 25 )",1,7,0.890625
"( 26 , 26 )",1,0,1
"( 26 , 27 )",0,56,0.2
"( 26 , 28 )",0.288675134594813,46,0.452380952380952
"( 26 , 29 )",0,53,0.311688311688312
"( 26 , 30 )",0.408248290463863,35,0.453125
"( 26 , 31 )",0.182574185835055,42,0.34375
"( 26 , 32 )",0,52,0.2
"( 26 , 33 )",0,58,0.236842105263158
"( 26 , 34 )",0,90,0.23728813559322
"( 26 , 35 )",0,41,0.359375
"( 26 , 36 )",0.129099444873581,67,0.390909090909091
"( 26 , 37 )",0.272165526975909,56,0.391304347826087
"( 26 , 38 )",0.136082763487954,65,0.269662921348315
"( 26 , 39 )",0.288675134594813,54,0.28
"( 26 , 40 )",0,56,0.161764705882353
"( 26 , 41 )",0.166666666666667,53,0.263888888888889
"( 26 , 42 )",0,47,0.347222222222222
"( 26 , 43 )",0.182574185835055,41,0.359375
"( 26 , 44 )",0,58,0.243589743589744
"( 26 , 45 )",0,49,0.21875
"( 26 , 46 )",0.144337567297406,49,0.242424242424242
"( 26 , 47 )",0.136082763487954,61,0.217948717948718
"( 26 , 48 )",0,96,0.267175572519084
"( 26 , 49 )",0.136082763487954,65,0.226190476190476
"( 26 , 50 )",0.136082763487954,53,0.253521126760563
"( 26 , 51 )",0.123091490979333,75,0.271844660194175
"( 26 , 52 )",0.136082763487954,54,0.316455696202532
"( 26 , 53 )",0.154303349962092,54,0.289473684210526
"( 26 , 54 )",0.166666666666667,47,0.287878787878788
"( 26 , 55 )",0.246182981958666,58,0.355555555555556
"( 26 , 56 )",0,51,0.203125
"( 26 , 57 )",0,54,0.169230769230769
"( 26 , 58 )",0,54,0.169230769230769
"( 26 , 59 )",0,52,0.1875
"( 26 , 60 )",0,57,0.121212121212121
"( 26 , 61 )",0,91,0.254098360655738
"( 26 , 62 )",0.333333333333333,34,0.46875
"( 26 , 63 )",0,59,0.243589743589744
"( 26 , 64 )",0,52,0.1875
"( 26 , 65 )",0,50,0.21875
"( 26 , 66 )",0,71,0.24468085106383
"( 26 , 67 )",0.144337567297406,52,0.257142857142857
"( 26 , 68 )",0,52,0.1875
"( 26 , 69 )",0,70,0.195402298850575
"( 26 , 70 )",0,49,0.234375
"( 26 , 71 )",0.306186217847897,61,0.383838383838384
"( 26 , 72 )",0,47,0.265625
"( 26 , 73 )",0,45,0.296875
"( 26 , 74 )",0,48,0.25
"( 26 , 75 )",0,45,0.296875
"( 26 , 76 )",0,49,0.234375
"( 26 , 77 )",0,45,0.296875
"( 26 , 78 )",0,65,0.1875
"( 26 , 79 )",0,53,0.242857142857143
"( 26 , 80 )",0.235702260395516,57,0.109375
"( 26 , 81 )",0,50,0.27536231884058
"( 26 , 82 )",0,68,0.178571428571429
"( 26 , 83 )",0.166666666666667,45,0.28125
"( 26 , 84 )",0,70,0.25531914893617
"( 26 , 85 )",0,47,0.265625
"( 26 , 86 )",0,63,0.231707317073171
"( 26 , 87 )",0,47,0.25
"( 26 , 88 )",0,50,0.21875
"( 26 , 89 )",0,55,0.214285714285714
"( 26 , 90 )",0,60,0.27710843373494
"( 26 , 91 )",0,78,0.242718446601942
"( 26 , 92 )",0,52,0.223880597014925
"( 26 , 93 )",0,55,0.140625
"( 26 , 94 )",0,74,0.195652173913043
"( 26 , 95 )",0,58,0.292682926829268
"( 26 , 96 )",0,47,0.265625
"( 26 , 97 )",0,47,0.265625
"( 26 , 98 )",0.123091490979333,73,0.239583333333333
"( 26 , 99 )",0.144337567297406,61,0.25609756097561
"( 26 , 100 )",0.226455406828919,62,0.326086956521739
"( 26 , 101 )",0,47,0.234375
"( 26 , 102 )",0,58,0.147058823529412
"( 26 , 103 )",0,49,0.21875
"( 26 , 104 )",0.136082763487954,55,0.30379746835443
"( 26 , 105 )",0,51,0.1875
"( 26 , 106 )",0,54,0.26027397260274
"( 26 , 107 )",0,64,0.168831168831169
"( 26 , 108 )",0,91,0.228813559322034
"( 26 , 109 )",0.154303349962092,51,0.203125
"( 26 , 110 )",0,50,0.21875
"( 26 , 111 )",0,61,0.175675675675676
"( 26 , 112 )",0,56,0.151515151515151
"( 26 , 113 )",0,47,0.25
"( 26 , 114 )",0,52,0.1875
"( 26 , 115 )",0,50,0.21875
"( 26 , 116 )",0,51,0.203125
"( 26 , 117 )",0,55,0.266666666666667
"( 26 , 118 )",0,51,0.203125
"( 26 , 119 )",0,50,0.21875
"( 26 , 120 )",0,52,0.1875
"( 26 , 121 )",0,51,0.203125
"( 26 , 122 )",0,48,0.25
"( 26 , 123 )",0,50,0.21875
"( 26 , 124 )",0,49,0.234375
"( 26 , 125 )",0,59,0.202702702702703
"( 26 , 126 )",0,50,0.21875
"( 26 , 127 )",0,52,0.1875
"( 26 , 128 )",0,50,0.21875
"( 26 , 129 )",0,48,0.25
"( 26 , 130 )",0,50,0.21875
"( 26 , 131 )",0,50,0.253731343283582
"( 26 , 132 )",0,53,0.171875
"( 26 , 133 )",0,48,0.25
"( 26 , 134 )",0,46,0.28125
"( 26 , 135 )",0,52,0.1875
"( 26 , 136 )",0,46,0.28125
"( 26 , 137 )",0,55,0.202898550724638
"( 26 , 138 )",0,47,0.265625
"( 26 , 139 )",0,54,0.214285714285714
"( 26 , 140 )",0,51,0.1875
"( 26 , 141 )",0,46,0.28125
"( 26 , 142 )",0,51,0.203125
"( 26 , 143 )",0,53,0.196969696969697
"( 26 , 144 )",0,55,0.256756756756757
